null_best_bs_p05
1.2573100623176272
1.2533215797949826
1.236171303502464
1.2612354114970215
1.2583248027286107
1.3173836675536537
1.2285871514727855
1.23197681372006
1.2106368226800879
1.255827370296183
1.252207163886295
1.2246523762870787
1.2592900812857781
1.2569339017583039
1.2101636205638708
1.210202816919743
1.2322034187577786
1.246210147643592
1.2280793647129755
1.226096103407446
1.268902956457795
1.2938415652631499
1.2447810935005672
1.2174651733489774
1.2133342030565206
1.2425930030338064
1.245452737727517
1.2296832431216045
1.1920367741668518
1.223896032951996
1.2173214073637324
1.2049219250090488
1.2207263764367582
1.2005637857808085
1.2153121718110635
1.229486235483247
1.2537156894228436
1.2510082311242006
1.23553397397914
1.2608072958768775
1.2407261703700732
1.2567426261289523
1.308518579391172
1.2330429028349148
1.2768883243305744
1.216302049934503
1.2304476985459722
1.2400934414965266
1.2498338843589265
1.2326141480132629
1.2836661326327716
1.203649427845843
1.2202180374183889
1.2374318663340458
1.2317725941709299
1.240005043827693
1.2740111699751409
1.1946910469721193
1.2559752362615346
1.2242722140042779
1.2053720020189633
1.2214685570278045
1.2801355874784675
1.2574911833921187
1.2455256115353686
1.2443206453638542
1.232899880213765
1.201355288170475
1.2166866073653493
1.244182501315086
1.235198886408863
1.231330377242681
1.2100717552586688
1.2617100992728998
1.2887363571970003
1.2385007081835848
1.1904599671284715
1.2855560275106526
1.2123243818205083
1.1809431531360368
1.2910608885664714
1.2385637973671573
1.2368208183222122
1.2216062890196226
1.2751011115758475
1.301800995119772
1.2323649239222152
1.2104101096783595
1.3768451065189686
1.2388236726350517
1.2188296354238024
1.2160359191027037
1.2507815387165748
1.2022096572639682
1.1902809164894597
1.2258403352489782
1.2357879520818755
1.2759543910836657
1.2097915645325414
1.223428002429807
1.279541137226742
1.2662922381073474
1.1987695180353173
1.2293175935721845
1.2343730529796226
1.2130618632810601
1.289029957283192
1.2321338151089603
1.2854172973537286
1.234149824837506
1.2222533347792786
1.2245377717224426
1.234249526484727
1.2485328352372647
1.2019830726220317
1.2606614062450616
1.254676992993543
1.2244360597375055
1.2424648645796503
1.231781445878006
1.2109122963241596
1.2146766655569918
1.1704919375539626
1.2065048811064496
1.3471222681371269
1.2551706966407032
1.255280678461281
1.2459719160036842
1.2458693501431746
1.2505880058483585
1.2868597876348606
1.279489271562617
1.2443056386752522
1.2696957902158899
1.2371529360297202
1.282589883319042
1.220429558264482
1.2504771599676432
1.2219314276538817
1.2575144883267317
1.2440054170847479
1.198332330606214
1.291085278849235
1.2449271476855692
1.2176994594573447
1.261332839501793
1.2334047199384326
1.2032423531722245
1.2141585676678925
1.1925283612181925
1.2338176918138255
1.2429752559916636
1.2144479766983434
1.2239777915651
1.233414236296259
1.209803893152944
1.2550056705071224
1.2215984292826
1.2125876545120569
1.2752269931035711
1.2250291050129345
1.1997452024508
1.1937403855505708
1.2508988195497537
1.2676076414843611
1.223625309339919
1.2072106218745093
1.2368676825144869
1.2985583794215012
1.2054980609723247
1.223764937286632
1.2255314321491622
1.2416183084860788
1.2204767203895759
1.2914509436785686
1.2099364856145634
1.2854938624221166
1.2317854401478194
1.240412511618776
1.1927607204554544
1.2338793658656118
1.2323070642486
1.2521054619289516
1.205033613104135
1.2557429286672221
1.2024336804241913
1.2868281440051996
1.2337661946458571
1.2582072260181096
1.2805415737168224
1.208940052157683
1.2182324231683603
1.234992949517761
1.2081988219162896
1.2785995547266547
1.228295267136518
1.2504806646036297
1.2940074607640255
1.2077337299543278
1.2997972632082941
