filled;close_reason;pnl_r;hold_bars;ambiguous;exit_price;exit_time;position_id;split;split_row_id;entry_id;mask_id;exit_id;stop_policy_id;stop_family;entry_floor_atr;fractal0_buffer_atr;stop_source;stop_distance_atr;risk_distance_atr;side;entry_effective_price;entry_bid_equivalent;protective_stop_price;r_value;signal_time;fill_time;fill_index;filter_id;spread;score_cutoff_on_val_select;entry_filter_score_col;tp_distance_atr
True;SL;-1.0;0;False;1886.68;2022-02-17 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2576;val_eval;2576;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999885;1.9999999999999885;SELL;1878.88;1878.88;1886.68;7.7999999999999545;2022-02-17 07:00:00;2022-02-17 10:00:00;102518;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.19066147859922583;8;False;1896.23;2022-02-18 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2584;val_eval;2584;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.507317073170725;2.507317073170725;SELL;1894.27;1894.27;1904.55;10.279999999999973;2022-02-18 03:00:00;2022-02-18 10:00:00;102541;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;0.8083333333332932;24;False;1894.62;2022-02-21 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2586;val_eval;2586;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000011;2.000000000000011;BUY;1887.8300000000002;1887.63;1879.43;8.400000000000091;2022-02-18 07:00:00;2022-02-18 12:00:00;102543;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.03658536585365279;6;False;1895.74;2022-02-18 21:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2587;val_eval;2587;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000011;2.000000000000011;SELL;1896.04;1896.04;1904.24;8.200000000000045;2022-02-18 08:00:00;2022-02-18 15:00:00;102546;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.16666666666667568;0;False;1891.86;2022-02-21 06:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2596;val_eval;2596;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000011;2.000000000000011;BUY;1893.26;1893.06;1884.86;8.400000000000091;2022-02-21 04:00:00;2022-02-21 06:00:00;102560;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.047560975609740305;7;False;1895.5900000000001;2022-02-21 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2597;val_eval;2597;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000011;2.000000000000011;SELL;1895.98;1895.98;1904.18;8.200000000000045;2022-02-21 06:00:00;2022-02-21 10:00:00;102564;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;2.222093023255826;24;False;1893.27;2022-02-23 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2605;val_eval;2605;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999979;1.999999999999979;SELL;1912.3799999999999;1912.3799999999999;1920.9799999999998;8.599999999999909;2022-02-22 02:00:00;2022-02-22 09:00:00;102584;movement_top50;0.2;5.408338124182226;movement_score;
True;SL;-1.0;0;False;1896.4;2022-02-22 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2606;val_eval;2606;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999979;1.999999999999979;BUY;1905.2;1905.0;1896.4;8.799999999999955;2022-02-22 04:00:00;2022-02-22 10:00:00;102585;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;2.1906976744186184;24;False;1893.27;2022-02-23 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2607;val_eval;2607;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999979;1.999999999999979;SELL;1912.11;1912.11;1920.7099999999998;8.599999999999909;2022-02-22 06:00:00;2022-02-22 09:00:00;102584;movement_top50;0.2;5.408338124182226;movement_score;
True;SL;-1.0;0;False;1897.0500000000002;2022-02-22 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2608;val_eval;2608;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999979;1.999999999999979;BUY;1905.8500000000001;1905.65;1897.0500000000002;8.799999999999955;2022-02-22 07:00:00;2022-02-22 10:00:00;102585;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;0.3908045977011425;24;False;1894.98;2022-02-23 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2609;val_eval;2609;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;3.4395348837209747;3.4395348837209747;SELL;1900.76;1900.76;1915.5500000000002;14.790000000000191;2022-02-22 10:00:00;2022-02-22 12:00:00;102587;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.11702127659573387;1;False;1897.02;2022-02-23 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2616;val_eval;2616;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.00000000000001;2.00000000000001;BUY;1895.92;1895.72;1886.52;9.400000000000091;2022-02-23 02:00:00;2022-02-23 07:00:00;102605;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.03404255319148226;2;False;1894.88;2022-02-23 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2618;val_eval;2618;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.00000000000001;2.00000000000001;BUY;1895.2;1895.0;1885.8;9.400000000000091;2022-02-23 05:00:00;2022-02-23 07:00:00;102605;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.7358695652174104;0;False;1921.16;2022-02-24 04:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2625;val_eval;2625;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.00000000000001;2.00000000000001;SELL;1914.3899999999999;1914.3899999999999;1923.59;9.200000000000045;2022-02-23 23:00:00;2022-02-24 04:00:00;102625;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.7358695652174104;0;False;1921.16;2022-02-24 04:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2626;val_eval;2626;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.00000000000001;2.00000000000001;SELL;1914.3899999999999;1914.3899999999999;1923.59;9.200000000000045;2022-02-23 23:00:00;2022-02-24 04:00:00;102625;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.044680851063837096;0;False;1945.6000000000001;2022-02-24 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2628;val_eval;2628;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000019;2.000000000000019;SELL;1945.18;1945.18;1954.5800000000002;9.400000000000091;2022-02-24 07:00:00;2022-02-24 09:00:00;102630;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;7.36068702290092;24;False;1889.23;2022-02-25 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2629;val_eval;2629;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.2297872340425084;2.2297872340425084;SELL;1966.3700000000001;1966.3700000000001;1976.85;10.47999999999979;2022-02-24 13:00:00;2022-02-24 15:00:00;102636;movement_top50;0.2;5.408338124182226;movement_score;
True;SL;-1.0;0;False;1945.0399999999997;2022-02-24 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2630;val_eval;2630;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000019;2.000000000000019;BUY;1954.6399999999999;1954.4399999999998;1945.0399999999997;9.600000000000136;2022-02-24 15:00:00;2022-02-24 17:00:00;102638;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;1.8999999999999722;24;False;1896.6000000000001;2022-02-28 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2635;val_eval;2635;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000016;2.000000000000016;SELL;1918.26;1918.26;1929.66;11.400000000000091;2022-02-25 02:00:00;2022-02-25 08:00:00;102652;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;1.9622807017543606;24;False;1896.6000000000001;2022-02-28 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2636;val_eval;2636;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000016;2.000000000000016;SELL;1918.97;1918.97;1930.3700000000001;11.400000000000091;2022-02-25 04:00:00;2022-02-25 08:00:00;102652;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;1.871052631578926;24;False;1896.6000000000001;2022-02-28 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2637;val_eval;2637;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000016;2.000000000000016;SELL;1917.93;1917.93;1929.3300000000002;11.400000000000091;2022-02-25 06:00:00;2022-02-25 08:00:00;102652;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.274137931034485;0;False;1913.93;2022-02-25 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2638;val_eval;2638;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000016;2.000000000000016;BUY;1910.75;1910.55;1899.1499999999999;11.600000000000136;2022-02-25 07:00:00;2022-02-25 10:00:00;102654;movement_top50;0.2;5.408338124182226;movement_score;
True;SL;-1.0;0;False;1904.47;2022-02-28 01:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2643;val_eval;2643;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000016;2.000000000000016;SELL;1893.07;1893.07;1904.47;11.400000000000091;2022-02-25 19:00:00;2022-02-28 01:00:00;102668;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.18515624999999214;0;False;1916.45;2022-03-01 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2656;val_eval;2656;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999993;1.999999999999993;SELL;1914.0800000000002;1914.0800000000002;1926.88;12.799999999999955;2022-03-01 09:00:00;2022-03-01 11:00:00;102701;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.118749999999999;0;False;1924.28;2022-03-01 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2657;val_eval;2657;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999993;1.999999999999993;SELL;1922.76;1922.76;1935.56;12.799999999999955;2022-03-01 14:00:00;2022-03-01 16:00:00;102706;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;1.3835937500000077;24;False;1929.01;2022-03-03 01:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2659;val_eval;2659;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999993;1.999999999999993;SELL;1946.72;1946.72;1959.52;12.799999999999955;2022-03-01 21:00:00;2022-03-01 23:00:00;102713;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.2984848484848516;2;False;1918.82;2022-03-02 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2666;val_eval;2666;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1922.76;1922.56;1909.56;13.200000000000045;2022-03-02 13:00:00;2022-03-02 16:00:00;102729;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;1.0280303030302946;24;False;1933.98;2022-03-03 20:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2667;val_eval;2667;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1920.41;1920.21;1907.21;13.200000000000045;2022-03-02 17:00:00;2022-03-02 19:00:00;102732;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.1988174427198862;0;False;1928.01;2022-03-02 21:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2668;val_eval;2668;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.0815384615384573;2.0815384615384573;SELL;1925.32;1925.32;1938.85;13.529999999999973;2022-03-02 18:00:00;2022-03-02 21:00:00;102734;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.0721428571428565;9;False;1937.14;2022-03-03 22:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2675;val_eval;2675;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1936.13;1936.13;1950.13;14.0;2022-03-03 11:00:00;2022-03-03 13:00:00;102749;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;1.7612676056337966;24;False;1951.87;2022-03-04 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2676;val_eval;2676;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1926.86;1926.6599999999999;1912.6599999999999;14.200000000000045;2022-03-03 12:00:00;2022-03-03 15:00:00;102751;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.03285714285714546;0;False;1934.18;2022-03-03 20:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2678;val_eval;2678;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1933.72;1933.72;1947.72;14.0;2022-03-03 16:00:00;2022-03-03 20:00:00;102756;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.03285714285714546;0;False;1934.18;2022-03-03 20:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2679;val_eval;2679;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1933.72;1933.72;1947.72;14.0;2022-03-03 16:00:00;2022-03-03 20:00:00;102756;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.16214285714285584;9;False;1945.99;2022-03-04 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2681;val_eval;2681;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1943.72;1943.72;1957.72;14.0;2022-03-03 23:00:00;2022-03-04 02:00:00;102761;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.08571428571427273;2;False;1939.19;2022-03-04 06:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2682;val_eval;2682;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;BUY;1940.3899999999999;1940.1899999999998;1926.3899999999999;14.0;2022-03-04 02:00:00;2022-03-04 04:00:00;102763;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.1376811594202969;5;False;1938.94;2022-03-04 10:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2683;val_eval;2683;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;SELL;1940.8400000000001;1940.8400000000001;1954.64;13.799999999999955;2022-03-04 03:00:00;2022-03-04 05:00:00;102764;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.03260869565216084;2;False;1946.54;2022-03-04 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2685;val_eval;2685;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;SELL;1946.0900000000001;1946.0900000000001;1959.89;13.799999999999955;2022-03-04 06:00:00;2022-03-04 11:00:00;102770;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.30797101449275466;0;False;1958.1100000000001;2022-03-04 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2688;val_eval;2688;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;SELL;1953.8600000000001;1953.8600000000001;1967.66;13.799999999999955;2022-03-04 15:00:00;2022-03-04 17:00:00;102776;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.17753623188404538;2;False;1967.26;2022-03-04 21:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2690;val_eval;2690;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;SELL;1964.8100000000002;1964.8100000000002;1978.6100000000001;13.799999999999955;2022-03-04 17:00:00;2022-03-04 19:00:00;102778;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.12753623188405774;0;False;1967.26;2022-03-04 21:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2692;val_eval;2692;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;SELL;1969.02;1969.02;1982.82;13.799999999999955;2022-03-04 19:00:00;2022-03-04 21:00:00;102780;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.05362318840578146;0;False;1988.31;2022-03-07 02:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2693;val_eval;2693;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999933;1.9999999999999933;SELL;1987.5700000000002;1987.5700000000002;2001.3700000000001;13.799999999999955;2022-03-04 23:00:00;2022-03-07 02:00:00;102784;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;0.6375000000000004;24;False;1986.26;2022-03-08 05:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2694;val_eval;2694;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000124;2.0000000000000124;SELL;1995.44;1995.44;2009.8400000000001;14.400000000000091;2022-03-07 02:00:00;2022-03-07 04:00:00;102786;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;0.5583333333333272;18;False;1986.26;2022-03-08 05:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2695;val_eval;2695;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000124;2.0000000000000124;SELL;1994.3;1994.3;2008.7;14.400000000000091;2022-03-07 04:00:00;2022-03-07 10:00:00;102792;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;1.371917808219179;4;False;2002.44;2022-03-07 12:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2696;val_eval;2696;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000124;2.0000000000000124;BUY;1982.4099999999999;1982.2099999999998;1967.8099999999997;14.600000000000136;2022-03-07 06:00:00;2022-03-07 08:00:00;102790;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.16527777777778432;0;False;1993.16;2022-03-07 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2697;val_eval;2697;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000124;2.0000000000000124;SELL;1990.78;1990.78;2005.18;14.400000000000091;2022-03-07 07:00:00;2022-03-07 09:00:00;102791;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.11369863013699084;0;False;1984.12;2022-03-07 14:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2698;val_eval;2698;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000124;2.0000000000000124;BUY;1985.78;1985.58;1971.1799999999998;14.600000000000136;2022-03-07 09:00:00;2022-03-07 14:00:00;102796;movement_top50;0.2;5.408338124182226;movement_score;
True;TIME;2.633718013045682;24;False;2029.82;2022-03-08 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2700;val_eval;2700;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.7402777777777487;2.7402777777777487;BUY;1977.33;1977.1299999999999;1957.4;19.929999999999836;2022-03-07 16:00:00;2022-03-07 18:00:00;102800;movement_top50;0.2;5.408338124182226;movement_score;
True;ML_CLOSE;-0.3958333333333182;0;False;1992.53;2022-03-07 20:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:2701;val_eval;2701;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000124;2.0000000000000124;SELL;1986.8300000000002;1986.8300000000002;2001.2300000000002;14.400000000000091;2022-03-07 18:00:00;2022-03-07 20:00:00;102802;movement_top50;0.2;5.408338124182226;movement_score;
