stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years;filter_id;filter_family;top_fraction;score_cutoff_on_val_select;entry_filter_score_col;selected_fraction;sl_rate;profile_id;model_id;target_id;eligible_for_winner;not_eligible_for_winner;not_eligible_reason
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;888;459.2202515167965;143.73051261121722;3.195008792315108;0.35528123750628293;0.01099033816424115;7.066951053437833;0.5168918918918919;0.0;{'ML_CLOSE': 585, 'TIME': 254, 'SL': 49};2.0;;2.6536859757185427;0;3.166976286246042;2.198244095150746;3;top40;rich_entry_quality;0.4;-0.03807415793634664;rich_entry_score;0.3870967741935484;0.05518018018018018;planned_geometry_only;hist_gradient_boosting;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1116;461.2510864346449;188.71687821881045;2.4441432625853463;0.24420627976329257;-0.015346790890267428;5.814780291425052;0.4767025089605735;0.0;{'ML_CLOSE': 797, 'TIME': 254, 'SL': 65};2.0;;2.1571802905471675;0;2.410802086513303;1.9934716084506923;2;top40;rich_entry_quality;0.4;-0.03807415793634664;rich_entry_score;0.4856396866840731;0.05824372759856631;planned_geometry_only;hist_gradient_boosting;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;663;340.04013512657446;105.82988847366587;3.213082240100708;0.3532582905775393;0.01129032258063481;5.777595317578744;0.5173453996983409;0.0;{'ML_CLOSE': 441, 'TIME': 189, 'SL': 33};2.0;;2.6706737951326747;0;3.076525197647287;2.2543293434132496;3;top30;rich_entry_quality;0.3;-0.019926036118016896;rich_entry_score;0.2890148212728858;0.049773755656108594;planned_geometry_only;hist_gradient_boosting;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;812;344.72792613514935;130.32258197642716;2.645189505204125;0.2640459903432539;-0.003455910666160858;5.025850871107025;0.49137931034482757;0.0;{'ML_CLOSE': 582, 'TIME': 191, 'SL': 39};2.000000000000009;;2.2743549853535376;0;2.3572524256391443;1.9998858550547556;2;top30;rich_entry_quality;0.3;-0.019926036118016896;rich_entry_score;0.3533507397737163;0.0480295566502463;planned_geometry_only;hist_gradient_boosting;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;1149;607.7201928637338;175.32901360908014;3.466170146937167;0.37631956419029905;0.04270833333331757;7.195105892505751;0.5491731940818103;0.0;{'ML_CLOSE': 758, 'TIME': 322, 'SL': 69};2.0;;3.0258554671410227;0;3.1510267030298773;2.0547774863083585;3;top50;rich_entry_quality;0.5;0.2803812923407631;rich_entry_score;0.500871839581517;0.06005221932114883;planned_geometry_only;hist_gradient_boosting;target_entry_good_0_5r;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1310;602.9786224723593;222.75613476248336;2.70690018533179;0.2902461738243328;-0.012880184331785473;6.882430417370443;0.4816793893129771;0.0;{'ML_CLOSE': 906, 'TIME': 321, 'SL': 83};2.0;;2.393884652300274;0;2.5957938124595445;1.9633749719125069;2;top50;rich_entry_quality;0.5;0.2803812923407631;rich_entry_score;0.5700609225413403;0.0633587786259542;planned_geometry_only;hist_gradient_boosting;target_entry_good_0_5r;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;929;497.88417854213435;145.00567577418707;3.433549589586233;0.3798476886630218;0.04242424242423741;5.406940917647717;0.5511302475780409;0.0;{'ML_CLOSE': 608, 'TIME': 261, 'SL': 60};2.0;;3.025798668150193;0;3.0074604592307512;1.974375555734821;3;top40;rich_entry_quality;0.4;0.2862360731564767;rich_entry_score;0.4049694856146469;0.06458557588805167;planned_geometry_only;hist_gradient_boosting;target_entry_good_0_5r;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1025;464.66575167558415;178.25337856537814;2.6067710773019557;0.2794267054733717;-0.012500000000012139;7.96580671383478;0.48;0.0;{'ML_CLOSE': 697, 'TIME': 257, 'SL': 71};2.0;;2.27813443769234;0;2.258948217189787;1.889552056178109;2;top40;rich_entry_quality;0.4;0.2862360731564767;rich_entry_score;0.4460400348128808;0.06926829268292684;planned_geometry_only;hist_gradient_boosting;target_entry_good_0_5r;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;682;386.8199942450973;108.47840516393475;3.5658709552424477;0.4081254971864553;0.049691455696200766;5.035131847133869;0.5645161290322581;0.0;{'ML_CLOSE': 439, 'TIME': 198, 'SL': 45};2.0;;2.926994299157799;0;3.154332770574467;1.8852621659889879;3;top30;rich_entry_quality;0.3;0.29197774923570574;rich_entry_score;0.2972972972972973;0.06598240469208211;planned_geometry_only;hist_gradient_boosting;target_entry_good_0_5r;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;685;309.0827909631029;120.27856907519543;2.5697245431135065;0.2756266012962153;-0.01595744680852016;5.747102754440206;0.47007299270072994;0.0;{'ML_CLOSE': 472, 'TIME': 165, 'SL': 48};2.0;;2.101512166284963;0;2.0969616209329893;1.826916428295363;2;top30;rich_entry_quality;0.3;0.29197774923570574;rich_entry_score;0.29808529155787644;0.07007299270072993;planned_geometry_only;hist_gradient_boosting;target_entry_good_0_5r;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;1092;544.0094363964024;162.53670886983585;3.346994289345806;0.349333999566453;0.013485294117634841;5.506219462538709;0.5192307692307693;0.0;{'ML_CLOSE': 726, 'TIME': 314, 'SL': 52};2.0;;2.854727805545137;0;3.144464728819846;2.22121204461397;3;top50;rich_entry_quality;0.5;0.4201988350960521;rich_entry_score;0.47602441150828245;0.047619047619047616;planned_geometry_only;hist_gradient_boosting;target_entry_avoid_sl;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1249;553.6076825012431;217.72887883202554;2.5426470088441637;0.2689181774773559;-0.019444444444458215;7.725770507349466;0.4707766212970376;0.0;{'ML_CLOSE': 861, 'TIME': 310, 'SL': 78};2.0;;2.1893217286276325;0;2.3999145460059688;1.9892034051404928;2;top50;rich_entry_quality;0.5;0.4201988350960521;rich_entry_score;0.5435161009573543;0.06244995996797438;planned_geometry_only;hist_gradient_boosting;target_entry_avoid_sl;True;False;
