score,entry_movement_3,time,split,profile,model_key,horizon,selected_fraction,year
15.350798514634372,20.970000000000255,2025.10.06 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.343958589223005,16.11999999999989,2025.12.05 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.338758512112905,35.95000000000027,2025.05.23 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.326700946374567,24.5600000000004,2025.06.13 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.326700946374567,24.5600000000004,2025.06.13 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.323763155955133,5.069999999999709,2025.06.20 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.317287973727483,64.75999999999976,2025.04.23 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.31466054459563,30.960000000000036,2025.10.28 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.3097396180111,45.1899999999996,2025.10.21 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.30345357971949,18.909999999999854,2025.12.22 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.295266183652835,19.670000000000073,2025.05.06 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.290331848877308,13.559999999999945,2025.10.31 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.284907860286637,16.039999999999964,2025.11.19 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.277475469864335,13.509999999999764,2025.09.29 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.273246628536429,7.460000000000036,2025.09.16 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.271324815509308,40.00999999999976,2025.05.02 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.269481268528802,8.800000000000182,2025.11.11 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.251842685292607,17.100000000000364,2025.05.23 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.25114175715664,28.30999999999949,2025.12.30 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.250311161374627,9.110000000000127,2025.05.14 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.246355280880103,30.26000000000022,2025.12.05 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.24359480864782,29.840000000000146,2025.10.13 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.239721810561543,32.94000000000051,2025.12.03 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.232401531607442,26.020000000000437,2025.10.15 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.22401447803766,30.2800000000002,2025.10.28 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.223145833658444,42.879999999999654,2025.11.18 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.208411691346697,19.83999999999969,2025.05.02 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.208297575169176,44.289999999999964,2025.10.22 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
