period;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts
2021Q1;21;13.969721531081444;1.5555988637462026;8.980285250041566;0.5911486984445352;0.1489361702127742;0.8453962264150885;0.6666666666666666;0.0;{'ML_CLOSE': 12, 'TIME': 9}
2021Q2;84;47.468396240059775;7.022799424746289;6.759184389176067;0.4814952001823034;0.08379329004329289;0.749999999999984;0.5833333333333334;0.0;{'ML_CLOSE': 56, 'TIME': 28}
2021Q3;99;32.01259062130604;12.787122835614303;2.5035022368085453;0.19419664429991654;-0.0194444444444582;3.390579268292757;0.45454545454545453;0.0;{'ML_CLOSE': 74, 'TIME': 21, 'SL': 4}
2021Q4;96;46.368142982112076;8.02861573394491;5.77535960353265;0.3993700755017413;0.03721205962057785;1.4195731707316916;0.6041666666666666;0.0;{'ML_CLOSE': 68, 'TIME': 27, 'SL': 1}
2022Q1;98;50.49729363465446;13.55501419633528;3.725358963350024;0.37696203508488957;-0.0263269100743804;3.119088911187788;0.41836734693877553;0.0;{'ML_CLOSE': 74, 'TIME': 20, 'SL': 4}
2022Q2;88;38.482552353071384;10.59034949487441;3.63373771297127;0.31695685066132934;0.0470640858815857;1.783962264150945;0.5340909090909091;0.0;{'ML_CLOSE': 60, 'TIME': 27, 'SL': 1}
2022Q3;106;51.05574806920495;12.284641667124632;4.156063274180561;0.3657651547366069;0.08960144927535554;1.8927809388335497;0.6132075471698113;0.0;{'ML_CLOSE': 71, 'TIME': 32, 'SL': 3}
2022Q4;68;18.405465292504914;8.245353077646023;2.2322228192269864;0.1494134149243954;-0.04273954864965345;3.3286832662641905;0.4264705882352941;0.0;{'ML_CLOSE': 54, 'TIME': 14}
