split,split_row_id,time,year,score,entry_movement_3,selected
train,6870,2006.05.18 14:00,2006,7.930733924689054,7.5,True
train,6924,2006.05.25 12:00,2006,8.139313156860323,7.5,True
train,6925,2006.05.25 15:00,2006,8.093470465817395,6.0,True
train,6926,2006.05.25 15:00,2006,8.19657545795721,6.0,True
train,6938,2006.05.26 13:00,2006,8.574643549423852,12.0,True
train,6939,2006.05.26 13:00,2006,8.571084881275086,12.0,True
train,6946,2006.05.30 13:00,2006,7.933611925338069,12.600000000000023,True
train,6982,2006.06.02 13:00,2006,7.82551932321561,7.7000000000000455,True
train,11747,2007.11.16 13:00,2007,7.801090782926322,5.899999999999977,True
train,12230,2008.01.23 13:00,2008,8.110362395022783,10.399999999999977,True
train,12231,2008.01.23 14:00,2008,8.334631661592407,14.199999999999932,True
train,12232,2008.01.23 15:00,2008,7.874038221931497,7.199999999999932,True
train,12243,2008.01.24 12:00,2008,7.7977738725449655,11.699999999999932,True
train,12244,2008.01.24 14:00,2008,8.598140489558547,10.099999999999909,True
train,12245,2008.01.24 15:00,2008,7.928376281268239,5.5,True
train,12255,2008.01.25 13:00,2008,8.917598448654761,8.100000000000023,True
train,12256,2008.01.25 15:00,2008,7.993062268001785,8.5,True
train,12257,2008.01.25 16:00,2008,7.8041403741608875,6.899999999999977,True
train,12279,2008.01.29 13:00,2008,8.006965431249014,7.0,True
train,12290,2008.01.30 15:00,2008,7.869596597121066,3.6000000000000227,True
train,12316,2008.02.01 13:00,2008,8.038962882860767,29.200000000000045,True
train,12645,2008.03.12 13:00,2008,7.783501793688665,4.399999999999977,True
train,12668,2008.03.14 14:00,2008,8.1844816905487,8.600000000000023,True
train,12673,2008.03.17 03:00,2008,8.451938847153352,4.999999999999886,True
train,12692,2008.03.18 14:00,2008,7.936159989174652,4.600000000000023,True
train,12701,2008.03.19 15:00,2008,8.033081560224513,21.600000000000023,True
train,12711,2008.03.20 14:00,2008,9.049622753962156,8.600000000000023,True
train,12712,2008.03.20 15:00,2008,8.45047305323204,10.399999999999977,True
train,12721,2008.03.21 12:00,2008,8.36406524932509,0.39999999999997726,True
train,12722,2008.03.21 13:00,2008,8.940401686787068,0.20000000000004547,True
train,12741,2008.03.25 13:00,2008,8.520543136324932,5.399999999999977,True
train,12742,2008.03.25 15:00,2008,7.867035330323373,6.399999999999977,True
train,12753,2008.03.26 13:00,2008,8.545896672528807,8.899999999999977,True
train,12754,2008.03.26 15:00,2008,8.161018002686182,4.2999999999999545,True
train,12764,2008.03.27 14:00,2008,9.007507140914784,5.2000000000000455,True
train,12765,2008.03.27 15:00,2008,8.227446252783084,5.800000000000068,True
train,12776,2008.03.28 13:00,2008,8.759063795336493,11.700000000000045,True
train,12777,2008.03.28 15:00,2008,8.211534409503434,10.899999999999977,True
train,12788,2008.03.31 14:00,2008,7.942603382760044,17.800000000000068,True
train,12798,2008.04.01 13:00,2008,8.360170420977733,25.200000000000045,True
train,12799,2008.04.01 15:00,2008,7.966707982374738,16.100000000000023,True
train,12808,2008.04.02 12:00,2008,7.850456954141035,8.900000000000091,True
train,12809,2008.04.02 15:00,2008,8.247458652371845,5.899999999999977,True
train,12810,2008.04.02 15:00,2008,8.341356985774423,5.899999999999977,True
train,12816,2008.04.03 13:00,2008,8.41675293438375,9.800000000000068,True
train,12817,2008.04.03 15:00,2008,8.078555875151354,11.599999999999909,True
train,12828,2008.04.04 13:00,2008,8.053042596015812,5.7000000000000455,True
train,12860,2008.04.09 14:00,2008,7.890978425240962,15.300000000000068,True
train,12870,2008.04.10 14:00,2008,8.317283341288787,9.600000000000023,True
train,12877,2008.04.11 12:00,2008,7.781804275252438,6.300000000000068,True
train,12878,2008.04.11 13:00,2008,8.319404231944098,10.0,True
train,13053,2008.05.02 13:00,2008,7.870196519652311,9.399999999999977,True
train,13724,2008.07.24 14:00,2008,7.862480370237829,6.100000000000023,True
train,13864,2008.08.11 20:00,2008,8.181153005484276,5.0,True
train,13866,2008.08.12 02:00,2008,8.489656975119594,9.800000000000068,True
train,13867,2008.08.12 04:00,2008,8.428409296832825,6.7999999999999545,True
train,13868,2008.08.12 08:00,2008,8.225757645727285,9.299999999999955,True
train,13869,2008.08.12 09:00,2008,7.7878210496410425,7.399999999999977,True
train,13871,2008.08.12 15:00,2008,8.188913001284176,11.100000000000023,True
train,13883,2008.08.13 14:00,2008,8.040170171831077,8.0,True
train,13895,2008.08.14 13:00,2008,8.326081765596141,18.799999999999955,True
train,13896,2008.08.14 14:00,2008,8.397518499053177,9.900000000000091,True
train,13906,2008.08.15 11:00,2008,7.89619104449078,18.0,True
train,13907,2008.08.15 16:00,2008,7.773158630009854,10.900000000000091,True
train,13925,2008.08.19 13:00,2008,8.402312255943057,7.399999999999977,True
train,13926,2008.08.19 15:00,2008,7.994785962106083,24.700000000000045,True
train,13927,2008.08.19 15:00,2008,7.890146147291269,24.700000000000045,True
train,13935,2008.08.20 12:00,2008,8.092879867079105,6.0,True
train,13936,2008.08.20 13:00,2008,8.740552527132003,8.899999999999977,True
train,13937,2008.08.20 15:00,2008,8.51576614791564,13.0,True
train,13938,2008.08.20 15:00,2008,8.478164999783624,13.0,True
train,13948,2008.08.21 12:00,2008,8.496154417604219,7.0,True
train,13949,2008.08.21 15:00,2008,8.496378786654303,8.0,True
train,13958,2008.08.22 14:00,2008,9.532364022619202,5.199999999999932,True
train,13959,2008.08.22 15:00,2008,8.569518976217186,7.2999999999999545,True
train,13971,2008.08.25 13:00,2008,8.12413459953025,5.300000000000068,True
train,13983,2008.08.26 13:00,2008,8.487636222636457,20.90000000000009,True
train,13994,2008.08.27 13:00,2008,8.320463597991543,8.100000000000023,True
train,13995,2008.08.27 15:00,2008,8.070994685259782,6.7999999999999545,True
train,13996,2008.08.27 15:00,2008,8.070994685259782,6.7999999999999545,True
train,14018,2008.08.29 14:00,2008,8.678086913599133,4.2999999999999545,True
train,14061,2008.09.04 14:00,2008,7.859470299939994,15.5,True
train,14071,2008.09.05 13:00,2008,7.897850862873877,20.5,True
train,14104,2008.09.10 15:00,2008,7.8731683966651955,19.700000000000045,True
train,14115,2008.09.11 15:00,2008,8.393109019441386,7.2000000000000455,True
train,14116,2008.09.11 16:00,2008,7.780594088610378,8.600000000000023,True
train,14124,2008.09.12 12:00,2008,8.191195175513185,4.600000000000023,True
train,14125,2008.09.12 15:00,2008,8.299996148691916,10.899999999999977,True
train,14135,2008.09.15 14:00,2008,7.812685584883816,6.699999999999932,True
train,14136,2008.09.15 14:00,2008,7.8332139963372756,6.699999999999932,True
train,14144,2008.09.16 14:00,2008,8.83189456149282,8.299999999999955,True
train,14145,2008.09.16 15:00,2008,7.8927110837312275,5.699999999999932,True
train,14155,2008.09.17 12:00,2008,7.96666672961526,21.200000000000045,True
train,14156,2008.09.17 14:00,2008,9.085737561584798,56.700000000000045,True
train,14165,2008.09.18 11:00,2008,8.232515657381965,10.200000000000045,True
train,14166,2008.09.18 12:00,2008,9.037019750964827,17.699999999999932,True
train,14167,2008.09.18 13:00,2008,9.935449934953509,23.700000000000045,True
train,14168,2008.09.18 14:00,2008,9.997008507883573,17.90000000000009,True
train,14169,2008.09.18 17:00,2008,8.749011332964882,34.0,True
train,14170,2008.09.18 20:00,2008,7.809061029407352,53.200000000000045,True
train,14177,2008.09.19 11:00,2008,8.763649908912374,32.39999999999998,True
train,14178,2008.09.19 13:00,2008,10.712214968843462,32.90000000000009,True
train,14179,2008.09.19 14:00,2008,11.172982064039813,16.800000000000068,True
train,14180,2008.09.19 16:00,2008,10.882187732518927,6.5,True
train,14181,2008.09.19 18:00,2008,8.50855188898089,18.0,True
train,14187,2008.09.22 11:00,2008,9.042178723750364,10.800000000000068,True
train,14188,2008.09.22 12:00,2008,9.91169427780162,15.399999999999977,True
train,14189,2008.09.22 14:00,2008,10.868733877290532,20.200000000000045,True
train,14190,2008.09.22 15:00,2008,10.054343838384488,8.100000000000023,True
train,14191,2008.09.22 18:00,2008,8.907303969083108,9.199999999999932,True
train,14199,2008.09.23 07:00,2008,8.38577407944102,11.700000000000045,True
train,14200,2008.09.23 10:00,2008,8.664730710895434,9.800000000000068,True
train,14201,2008.09.23 13:00,2008,11.395642496126989,11.199999999999932,True
train,14202,2008.09.23 15:00,2008,10.623622882703836,15.899999999999977,True
train,14203,2008.09.23 16:00,2008,10.632331182222071,18.5,True
train,14204,2008.09.23 18:00,2008,9.125913852718186,8.299999999999955,True
train,14205,2008.09.23 18:00,2008,8.614065765528913,8.299999999999955,True
train,14210,2008.09.24 08:00,2008,7.7755671291604935,3.699999999999932,True
train,14211,2008.09.24 09:00,2008,7.911517371847722,4.699999999999932,True
train,14212,2008.09.24 11:00,2008,9.036743031425816,13.399999999999977,True
train,14213,2008.09.24 13:00,2008,11.998632692980586,11.5,True
train,14214,2008.09.24 16:00,2008,10.925077688544379,6.5,True
train,14223,2008.09.25 10:00,2008,8.399836252806077,6.100000000000023,True
train,14224,2008.09.25 11:00,2008,8.84711683070829,8.600000000000023,True
train,14225,2008.09.25 14:00,2008,12.273489666769015,20.399999999999977,True
train,14226,2008.09.25 17:00,2008,8.860421370514599,9.0,True
train,14227,2008.09.25 17:00,2008,9.57439593811019,9.0,True
train,14235,2008.09.26 10:00,2008,8.550238269602245,9.399999999999977,True
train,14236,2008.09.26 16:00,2008,11.028616858733763,12.399999999999977,True
train,14237,2008.09.26 18:00,2008,8.80678750494315,8.399999999999977,True
train,14242,2008.09.29 10:00,2008,8.719890455418874,16.799999999999955,True
train,14243,2008.09.29 10:00,2008,9.124228948129845,16.799999999999955,True
train,14244,2008.09.29 13:00,2008,11.74965231550903,23.399999999999977,True
train,14245,2008.09.29 15:00,2008,10.633230693985897,11.700000000000045,True
train,14246,2008.09.29 17:00,2008,9.841070892053127,18.800000000000068,True
train,14253,2008.09.30 07:00,2008,8.551295309724734,11.599999999999909,True
train,14254,2008.09.30 09:00,2008,8.752008392396162,4.800000000000068,True
train,14255,2008.09.30 11:00,2008,10.187498392175833,13.399999999999977,True
train,14256,2008.09.30 12:00,2008,12.090832384351629,15.600000000000023,True
train,14257,2008.09.30 13:00,2008,12.628508200287223,22.399999999999977,True
train,14258,2008.09.30 14:00,2008,12.776651490146568,16.399999999999977,True
train,14259,2008.09.30 18:00,2008,9.600076554176296,18.59999999999991,True
train,14264,2008.10.01 07:00,2008,7.899426397095006,6.400000000000091,True
train,14265,2008.10.01 09:00,2008,8.773183618406177,4.900000000000091,True
train,14266,2008.10.01 10:00,2008,8.862774030237452,12.200000000000045,True
train,14267,2008.10.01 10:00,2008,8.862774030237452,12.200000000000045,True
train,14268,2008.10.01 14:00,2008,13.264240548912404,11.699999999999932,True
train,14269,2008.10.01 16:00,2008,11.824210374206176,11.200000000000045,True
train,14270,2008.10.01 17:00,2008,10.508489128566243,22.0,True
train,14271,2008.10.01 18:00,2008,9.822489920983818,21.899999999999977,True
train,14272,2008.10.01 19:00,2008,8.101347064987353,20.0,True
train,14277,2008.10.02 09:00,2008,8.343483333216904,5.699999999999932,True
train,14278,2008.10.02 10:00,2008,9.415494228385151,6.100000000000023,True
train,14279,2008.10.02 12:00,2008,12.104931625779086,17.299999999999955,True
train,14280,2008.10.02 15:00,2008,11.603126776813859,17.399999999999977,True
train,14281,2008.10.02 17:00,2008,10.541743992350758,5.0,True
train,14282,2008.10.02 19:00,2008,8.673256045950462,7.5,True
train,14287,2008.10.03 07:00,2008,8.422144704980953,11.0,True
train,14288,2008.10.03 09:00,2008,8.32881284783201,3.3999999999999773,True
train,14289,2008.10.03 10:00,2008,8.856295024451642,2.7000000000000455,True
train,14290,2008.10.03 11:00,2008,9.59133728733059,8.600000000000023,True
train,14291,2008.10.03 13:00,2008,12.444450526709078,20.899999999999977,True
train,14292,2008.10.03 15:00,2008,11.401788414070033,16.600000000000023,True
train,14293,2008.10.03 16:00,2008,11.615922706901834,19.799999999999955,True
train,14294,2008.10.03 18:00,2008,8.807257534363135,7.399999999999977,True
train,14300,2008.10.06 10:00,2008,8.892266791512696,30.700000000000045,True
train,14301,2008.10.06 16:00,2008,9.575583423028727,12.5,True
train,14302,2008.10.06 18:00,2008,7.945481752104832,8.799999999999955,True
train,14311,2008.10.07 13:00,2008,11.88735908971462,13.899999999999977,True
train,14312,2008.10.07 14:00,2008,11.891034461210642,14.399999999999977,True
train,14313,2008.10.07 16:00,2008,10.530002420851384,10.600000000000023,True
train,14314,2008.10.07 17:00,2008,9.119397202848026,10.5,True
train,14315,2008.10.07 18:00,2008,8.196566842736118,15.399999999999977,True
train,14323,2008.10.08 13:00,2008,11.489070358057441,20.0,True
train,14324,2008.10.08 14:00,2008,12.247280104150727,17.200000000000045,True
train,14325,2008.10.08 15:00,2008,11.205949816164994,10.199999999999932,True
train,14326,2008.10.08 17:00,2008,9.564264203887369,16.09999999999991,True
train,14327,2008.10.08 18:00,2008,9.24248824908217,13.099999999999909,True
train,14335,2008.10.09 11:00,2008,9.578354103164685,4.800000000000068,True
train,14336,2008.10.09 13:00,2008,12.550567642469403,5.7999999999999545,True
train,14337,2008.10.09 16:00,2008,11.021871436244858,8.699999999999932,True
train,14338,2008.10.09 18:00,2008,9.072614816951496,30.5,True
train,14344,2008.10.10 07:00,2008,8.272996164152454,14.800000000000068,True
train,14345,2008.10.10 10:00,2008,9.689169858066347,9.0,True
train,14346,2008.10.10 12:00,2008,12.60829652065181,21.899999999999977,True
train,14347,2008.10.10 16:00,2008,12.08970650096776,64.30000000000007,True
train,14352,2008.10.13 07:00,2008,8.272288216121838,7.7999999999999545,True
train,14353,2008.10.13 09:00,2008,9.149046124712992,9.700000000000045,True
train,14354,2008.10.13 10:00,2008,9.79350003248885,12.299999999999955,True
train,14355,2008.10.13 12:00,2008,12.107625198059766,25.899999999999977,True
train,14356,2008.10.13 13:00,2008,12.571365721541625,31.5,True
train,14357,2008.10.13 15:00,2008,11.497395936582075,8.199999999999932,True
train,14358,2008.10.13 17:00,2008,10.800562590915531,11.0,True
train,14364,2008.10.14 07:00,2008,8.491180638165789,5.100000000000023,True
train,14365,2008.10.14 08:00,2008,9.184789737548977,7.099999999999909,True
train,14366,2008.10.14 09:00,2008,8.681385186512555,11.0,True
train,14367,2008.10.14 10:00,2008,9.694543846955971,8.300000000000068,True
train,14368,2008.10.14 13:00,2008,12.832527207998652,13.0,True
train,14369,2008.10.14 14:00,2008,12.871366685835122,9.300000000000068,True
train,14370,2008.10.14 15:00,2008,11.571462134015414,9.5,True
train,14371,2008.10.14 17:00,2008,10.616484994524246,6.599999999999909,True
train,14372,2008.10.14 19:00,2008,8.097663984891271,7.199999999999932,True
train,14378,2008.10.15 07:00,2008,7.896251412462715,3.5,True
train,14379,2008.10.15 09:00,2008,8.108643460096951,4.2999999999999545,True
train,14380,2008.10.15 12:00,2008,11.795477911255587,14.599999999999909,True
train,14381,2008.10.15 12:00,2008,11.795477911255587,14.599999999999909,True
train,14382,2008.10.15 15:00,2008,11.506256726617485,9.200000000000045,True
train,14383,2008.10.15 17:00,2008,10.43963775476317,13.299999999999955,True
train,14384,2008.10.15 19:00,2008,7.82434407713239,9.300000000000068,True
train,14390,2008.10.16 08:00,2008,8.006174447747135,6.900000000000091,True
train,14391,2008.10.16 10:00,2008,9.301410366828803,6.399999999999977,True
train,14392,2008.10.16 13:00,2008,13.03174503839215,38.299999999999955,True
train,14393,2008.10.16 14:00,2008,13.718224845544484,49.69999999999993,True
train,14394,2008.10.16 16:00,2008,11.49625840654413,19.699999999999932,True
train,14395,2008.10.16 16:00,2008,11.49625840654413,19.699999999999932,True
train,14396,2008.10.16 18:00,2008,10.583246952689466,7.600000000000023,True
train,14397,2008.10.16 19:00,2008,8.567146991755349,5.899999999999977,True
train,14398,2008.10.16 21:00,2008,7.828842444284354,10.099999999999909,True
train,14400,2008.10.17 02:00,2008,8.220390445762748,4.399999999999977,True
train,14402,2008.10.17 06:00,2008,8.748234362455234,10.599999999999909,True
train,14403,2008.10.17 08:00,2008,9.539070371501358,17.5,True
train,14404,2008.10.17 09:00,2008,9.180526994272578,15.800000000000068,True
train,14405,2008.10.17 15:00,2008,13.192624932037342,12.700000000000045,True
train,14406,2008.10.17 17:00,2008,11.082972319166634,10.800000000000068,True
train,14407,2008.10.17 17:00,2008,11.431752840518884,10.800000000000068,True
train,14408,2008.10.17 20:00,2008,7.934251302234728,4.5,True
train,14409,2008.10.20 01:00,2008,8.356218007299477,11.900000000000091,True
train,14411,2008.10.20 08:00,2008,9.226798975701069,6.300000000000068,True
train,14412,2008.10.20 10:00,2008,10.464357170990487,7.300000000000068,True
train,14413,2008.10.20 12:00,2008,11.742743334669504,14.0,True
train,14414,2008.10.20 17:00,2008,10.34364687703736,5.300000000000068,True
train,14415,2008.10.20 18:00,2008,9.466398882273063,7.100000000000023,True
train,14423,2008.10.21 07:00,2008,8.577165330797841,16.200000000000045,True
train,14424,2008.10.21 11:00,2008,10.302625705025816,16.300000000000068,True
train,14425,2008.10.21 13:00,2008,12.349658829679598,12.200000000000045,True
train,14426,2008.10.21 15:00,2008,12.352676497152475,7.7000000000000455,True
train,14427,2008.10.21 17:00,2008,10.443696971526995,6.0,True
train,14428,2008.10.21 19:00,2008,8.879039327896155,3.400000000000091,True
train,14434,2008.10.22 07:00,2008,9.40915301757884,8.600000000000023,True
train,14435,2008.10.22 09:00,2008,9.845913023817621,14.400000000000091,True
train,14436,2008.10.22 11:00,2008,10.028376805095238,8.600000000000023,True
train,14437,2008.10.22 11:00,2008,10.028376805095238,8.600000000000023,True
train,14438,2008.10.22 13:00,2008,12.28405665081638,8.700000000000045,True
train,14439,2008.10.22 15:00,2008,11.971268620039163,7.599999999999909,True
train,14440,2008.10.22 20:00,2008,10.196053980570017,7.699999999999932,True
train,14441,2008.10.22 22:00,2008,9.859260100925484,9.900000000000091,True
train,14442,2008.10.22 23:00,2008,9.157411823269399,4.7999999999999545,True
train,14443,2008.10.23 03:00,2008,9.609266364240801,4.2000000000000455,True
train,14444,2008.10.23 04:00,2008,8.856259210703593,6.0,True
train,14445,2008.10.23 06:00,2008,9.793330348854846,10.200000000000045,True
train,14446,2008.10.23 07:00,2008,9.790835955576293,8.799999999999955,True
train,14447,2008.10.23 09:00,2008,9.850997645072988,24.300000000000068,True
train,14448,2008.10.23 13:00,2008,12.882108618240352,26.100000000000023,True
train,14449,2008.10.23 16:00,2008,13.398534708415857,15.600000000000023,True
train,14450,2008.10.23 17:00,2008,11.449671540589419,11.700000000000045,True
train,14451,2008.10.23 19:00,2008,9.498299303922975,6.7999999999999545,True
train,14452,2008.10.23 21:00,2008,8.369304046452312,8.700000000000045,True
train,14454,2008.10.24 06:00,2008,8.9880251684626,14.400000000000091,True
train,14455,2008.10.24 12:00,2008,12.840084722708909,20.799999999999955,True
train,14456,2008.10.24 15:00,2008,12.952308104335613,37.39999999999998,True
train,14457,2008.10.24 19:00,2008,8.18502443899454,8.399999999999977,True
train,14458,2008.10.24 22:00,2008,8.414952072916762,9.799999999999955,True
train,14461,2008.10.27 06:00,2008,8.440122722465317,22.0,True
train,14462,2008.10.27 07:00,2008,9.040624336345298,20.799999999999955,True
train,14463,2008.10.27 11:00,2008,9.681994272017064,7.7999999999999545,True
train,14464,2008.10.27 13:00,2008,10.976329206383275,17.59999999999991,True
train,14465,2008.10.27 14:00,2008,11.563424450094937,14.199999999999932,True
train,14466,2008.10.27 16:00,2008,10.910505993096777,19.90000000000009,True
train,14471,2008.10.28 09:00,2008,8.644766902039477,10.800000000000068,True
train,14472,2008.10.28 11:00,2008,9.574355090903557,9.100000000000023,True
train,14473,2008.10.28 13:00,2008,11.833649410166444,13.100000000000023,True
train,14474,2008.10.28 13:00,2008,11.833649410166444,13.100000000000023,True
train,14475,2008.10.28 17:00,2008,10.312688917569178,8.800000000000068,True
train,14482,2008.10.29 07:00,2008,7.938450235037236,13.5,True
train,14483,2008.10.29 08:00,2008,8.118815172206693,8.900000000000091,True
train,14484,2008.10.29 10:00,2008,8.752352295193026,18.100000000000023,True
train,14485,2008.10.29 11:00,2008,9.354867783027995,14.799999999999955,True
train,14486,2008.10.29 13:00,2008,12.204310566080359,15.200000000000045,True
train,14487,2008.10.29 14:00,2008,12.297373298615637,14.700000000000045,True
train,14488,2008.10.29 16:00,2008,11.151372717350013,15.399999999999977,True
train,14493,2008.10.30 08:00,2008,8.311839098356153,11.100000000000023,True
train,14494,2008.10.30 09:00,2008,8.033012118522445,5.2000000000000455,True
train,14495,2008.10.30 11:00,2008,9.4942049920954,15.600000000000023,True
train,14496,2008.10.30 12:00,2008,12.219681169795434,16.100000000000023,True
train,14503,2008.10.31 10:00,2008,8.745508380523367,9.5,True
train,14504,2008.10.31 12:00,2008,11.843452583402852,15.0,True
train,14505,2008.10.31 13:00,2008,12.124570395426538,8.700000000000045,True
train,14506,2008.10.31 15:00,2008,11.026537597590348,15.699999999999932,True
train,14512,2008.11.03 10:00,2008,8.048510135578555,5.399999999999977,True
train,14513,2008.11.03 10:00,2008,8.030160461198626,5.399999999999977,True
train,14514,2008.11.03 13:00,2008,11.016761446289388,9.0,True
train,14515,2008.11.03 16:00,2008,9.74359929772892,3.8999999999999773,True
train,14516,2008.11.03 18:00,2008,7.806982207663865,6.899999999999977,True
train,14525,2008.11.04 10:00,2008,8.392379427469091,15.700000000000045,True
train,14526,2008.11.04 15:00,2008,10.515234510594388,22.0,True
train,14527,2008.11.04 17:00,2008,9.003667943801391,6.399999999999977,True
train,14528,2008.11.04 18:00,2008,8.622035948441352,7.899999999999977,True
train,14536,2008.11.05 10:00,2008,8.019142647053952,10.599999999999909,True
train,14537,2008.11.05 12:00,2008,11.134693123427718,12.0,True
train,14538,2008.11.05 14:00,2008,12.125493546034173,17.799999999999955,True
train,14539,2008.11.05 15:00,2008,10.719091113633718,18.09999999999991,True
train,14540,2008.11.05 17:00,2008,9.378801458249756,5.5,True
train,14541,2008.11.05 18:00,2008,8.584647178175137,7.5,True
train,14550,2008.11.06 11:00,2008,8.667185134216037,19.899999999999977,True
train,14551,2008.11.06 12:00,2008,10.629455421410748,21.300000000000068,True
train,14552,2008.11.06 14:00,2008,11.961764748289148,27.5,True
train,14553,2008.11.06 16:00,2008,10.348947578927243,15.100000000000023,True
train,14554,2008.11.06 18:00,2008,8.239805668939296,4.600000000000023,True
train,14562,2008.11.07 11:00,2008,8.305465828907401,6.899999999999977,True
train,14563,2008.11.07 12:00,2008,9.797932840247315,7.100000000000023,True
train,14564,2008.11.07 15:00,2008,10.217305726921449,6.2000000000000455,True
train,14565,2008.11.07 16:00,2008,9.484214441122594,5.899999999999977,True
train,14566,2008.11.07 17:00,2008,8.195066485686628,4.600000000000023,True
train,14575,2008.11.10 13:00,2008,9.629610169448988,16.399999999999977,True
train,14576,2008.11.10 14:00,2008,10.177413904722913,22.100000000000023,True
train,14577,2008.11.10 15:00,2008,9.598820006605468,11.0,True
train,14588,2008.11.11 17:00,2008,7.777963520984952,6.2999999999999545,True
train,14597,2008.11.12 14:00,2008,9.901520580438687,14.5,True
train,14598,2008.11.12 17:00,2008,8.117083554899732,5.5,True
train,14608,2008.11.13 12:00,2008,8.922096778468633,5.900000000000091,True
train,14609,2008.11.13 15:00,2008,8.806798067753013,14.0,True
train,14610,2008.11.13 15:00,2008,9.019496341941561,14.0,True
train,14620,2008.11.14 12:00,2008,8.900803842124661,22.40000000000009,True
train,14621,2008.11.14 15:00,2008,8.90625787048839,9.100000000000023,True
train,14632,2008.11.17 12:00,2008,7.889305782436449,12.5,True
train,14633,2008.11.17 15:00,2008,7.820098905582797,11.300000000000068,True
train,14644,2008.11.18 13:00,2008,9.080496418583023,9.899999999999977,True
train,14645,2008.11.18 14:00,2008,9.187280412110802,12.0,True
train,14646,2008.11.18 16:00,2008,7.94398170162093,8.699999999999932,True
train,14647,2008.11.18 16:00,2008,7.7773919456750855,8.699999999999932,True
train,14657,2008.11.19 12:00,2008,8.331497702449413,21.399999999999977,True
train,14658,2008.11.19 14:00,2008,9.514597788906672,26.899999999999977,True
train,14659,2008.11.19 15:00,2008,8.518478178009998,27.399999999999977,True
train,14668,2008.11.20 13:00,2008,9.185007801616353,11.599999999999909,True
train,14669,2008.11.20 14:00,2008,9.332499509528839,8.5,True
train,14677,2008.11.21 14:00,2008,9.236953925972275,27.700000000000045,True
train,14678,2008.11.21 15:00,2008,8.435005501946156,26.0,True
train,14687,2008.11.24 12:00,2008,7.905313137910316,5.5,True
train,14688,2008.11.24 15:00,2008,8.209843958312424,7.2999999999999545,True
train,14689,2008.11.24 16:00,2008,8.44947697270957,8.099999999999909,True
train,14699,2008.11.25 12:00,2008,8.193682243822007,19.100000000000023,True
train,14700,2008.11.25 13:00,2008,9.226290166240318,22.399999999999977,True
train,14701,2008.11.25 15:00,2008,8.769198008465233,10.200000000000045,True
train,14702,2008.11.25 15:00,2008,8.390090060576133,10.200000000000045,True
train,14714,2008.11.26 15:00,2008,9.257523608235909,9.0,True
train,14715,2008.11.26 16:00,2008,8.90933188526371,6.100000000000023,True
train,14726,2008.11.27 13:00,2008,9.650138034888991,2.8999999999999773,True
train,14746,2008.12.02 15:00,2008,7.962081230301284,5.2999999999999545,True
train,14756,2008.12.03 12:00,2008,8.14032156381559,10.899999999999977,True
train,14757,2008.12.03 14:00,2008,9.244730822422646,12.5,True
train,14758,2008.12.03 15:00,2008,8.503911209519556,14.100000000000023,True
train,14769,2008.12.04 13:00,2008,9.188628902919314,10.399999999999977,True
train,14770,2008.12.04 15:00,2008,8.529879517022184,9.100000000000023,True
train,14771,2008.12.04 16:00,2008,8.238146861684228,9.899999999999977,True
train,14783,2008.12.05 12:00,2008,8.627901857784023,21.0,True
train,14784,2008.12.05 15:00,2008,8.470244600896315,9.0,True
train,14785,2008.12.05 15:00,2008,8.470244600896315,9.0,True
train,14791,2008.12.08 14:00,2008,8.458912756664391,13.100000000000023,True
train,14792,2008.12.08 15:00,2008,7.781059214847179,8.0,True
train,14803,2008.12.09 13:00,2008,8.466627520005295,7.100000000000023,True
train,14804,2008.12.09 15:00,2008,7.86955748946907,11.899999999999977,True
train,14814,2008.12.10 15:00,2008,8.212965136809494,8.899999999999977,True
train,14815,2008.12.10 16:00,2008,7.981537205555955,12.600000000000023,True
train,14823,2008.12.11 15:00,2008,8.375933118681862,7.600000000000023,True
train,14836,2008.12.12 13:00,2008,8.977223429647255,11.200000000000045,True
train,14837,2008.12.12 13:00,2008,8.984161364097137,11.200000000000045,True
train,14838,2008.12.12 15:00,2008,8.246355395893916,7.7000000000000455,True
train,14849,2008.12.15 13:00,2008,7.908759303643159,14.0,True
train,14850,2008.12.15 13:00,2008,7.908759303643159,14.0,True
train,14862,2008.12.16 14:00,2008,8.756841364222781,5.100000000000023,True
train,14872,2008.12.17 12:00,2008,8.268521582024865,18.300000000000068,True
train,14873,2008.12.17 12:00,2008,8.193740508454676,18.300000000000068,True
train,14874,2008.12.17 14:00,2008,9.121513755713709,20.299999999999955,True
train,14875,2008.12.17 17:00,2008,8.129037961011248,4.0,True
train,14883,2008.12.18 13:00,2008,9.026212391654974,22.299999999999955,True
train,14884,2008.12.18 14:00,2008,9.291982175361204,14.5,True
train,14885,2008.12.18 16:00,2008,8.233040256995663,10.399999999999977,True
train,14895,2008.12.19 14:00,2008,9.53941639096208,6.399999999999977,True
train,14896,2008.12.19 15:00,2008,8.472339060215385,6.100000000000023,True
train,14897,2008.12.19 16:00,2008,8.072495620511702,2.6000000000000227,True
train,14908,2008.12.22 14:00,2008,8.029203052577321,6.5,True
train,14919,2008.12.23 14:00,2008,8.578643174537811,12.399999999999977,True
train,14920,2008.12.23 15:00,2008,7.798104005745837,13.800000000000068,True
train,14932,2008.12.24 12:00,2008,7.9911278052043215,5.0,True
train,14933,2008.12.24 12:00,2008,7.98314628411799,5.0,True
