stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years;filter_id;filter_family;top_fraction;score_cutoff_on_val_select;entry_filter_score_col;selected_fraction;sl_rate
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1146;519.692952681354;192.6248971501946;2.697953174122325;0.2853996994163695;-0.007556497175134324;7.623515192136352;0.48778359511343805;0.0;{'ML_CLOSE': 783, 'TIME': 284, 'SL': 79};2.0;;2.335048699845521;0;2.525806346886463;1.967711939758769;2;simple_r_value_top50;simple_r_value;0.5;2.0000000000000413;r_value_atr;0.49869451697127937;0.06893542757417102
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;708;419.27294364241595;112.7408941069507;3.7189073846148157;0.43295487222523327;0.045755517826831196;5.119954311682704;0.5536723163841808;0.0;{'ML_CLOSE': 427, 'TIME': 226, 'SL': 55};2.0;;3.1450999494215455;0;3.4903435085386345;2.174727688267664;3;simple_r_value_top30;simple_r_value;0.3;2.0384615384615645;r_value_atr;0.3086312118570183;0.07768361581920905
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;984;457.04602280852646;169.5386121427104;2.6958226036662642;0.29218232791241466;-0.009099264705874039;7.623515192136352;0.48577235772357724;0.0;{'ML_CLOSE': 669, 'TIME': 242, 'SL': 73};2.0;;2.321800956959529;0;2.5109554369437768;1.9988155082255379;2;simple_r_value_top30;simple_r_value;0.3;2.0384615384615645;r_value_atr;0.4281984334203655;0.0741869918699187
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;1098;616.5626781735562;164.90556067686725;3.7388834896945156;0.41134528005162935;0.05266203703703382;5.985026450936914;0.569216757741348;0.0;{'ML_CLOSE': 676, 'TIME': 345, 'SL': 77};2.0;;3.2595051855539308;0;3.032511014016706;1.9089728126678815;3;entry_quality_top50;entry_quality;0.5;0.36025020721145556;entry_quality_score;0.47863993025283347;0.07012750455373407
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;995;460.9071468157788;163.5024256389362;2.818962134749022;0.2988992172631584;-0.0010869565217381365;7.022426932019968;0.4984924623115578;0.0;{'ML_CLOSE': 676, 'TIME': 250, 'SL': 69};2.0;;2.406599488073347;0;2.689461389843996;1.981548220321994;2;entry_quality_top50;entry_quality;0.5;0.36025020721145556;entry_quality_score;0.4329852045256745;0.06934673366834171
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;630;375.09684361284826;88.38350311346134;4.243968958000249;0.4551005404752172;0.061148255813966865;5.350179962273302;0.5936507936507937;0.0;{'ML_CLOSE': 377, 'TIME': 212, 'SL': 41};2.0;;3.6127095700402077;0;3.8324903906369747;1.8089464561892572;3;entry_quality_top30;entry_quality;0.3;0.36336388207528914;entry_quality_score;0.2746294681778553;0.06507936507936508
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;485;240.87414083480553;80.2087148137428;3.0030918883833633;0.33126891963105715;-0.001351351351380832;4.27781319290456;0.49690721649484537;0.0;{'ML_CLOSE': 326, 'TIME': 123, 'SL': 36};2.0;;2.3571279076418774;0;2.4653664549598107;1.9224891249534044;2;entry_quality_top30;entry_quality;0.3;0.36336388207528914;entry_quality_score;0.21105308964316796;0.07422680412371134
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;411;262.20173220705135;56.57948144053961;4.634219429575435;0.5002974471204666;0.06104651162790417;3.6189003868035297;0.5863746958637469;0.0;{'ML_CLOSE': 245, 'TIME': 141, 'SL': 25};2.0;;3.58464048057183;0;4.597120281696848;1.687599275498538;3;entry_quality_top20;entry_quality;0.2;0.3647300583258795;entry_quality_score;0.1791630340017437;0.06082725060827251
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;176;94.70517738027908;32.85457492619458;2.88255677003971;0.35142387758002563;-0.014784946236545474;4.356689179299487;0.4715909090909091;0.0;{'ML_CLOSE': 110, 'TIME': 49, 'SL': 17};1.9999999999999951;;1.9653807796913252;0;2.7103916855874073;1.8256637944406833;2;entry_quality_top20;entry_quality;0.2;0.3647300583258795;entry_quality_score;0.07658833768494343;0.09659090909090909
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;196;115.76681975751052;21.061012673743726;5.496735676999726;0.4831928932845244;0.06475280307020348;2.0613070347793414;0.5816326530612245;0.0;{'ML_CLOSE': 119, 'TIME': 71, 'SL': 6};2.0000000000000044;;3.9370304038548665;1;4.953292470396647;1.8361438357800148;3;entry_quality_top10;entry_quality;0.1;0.36753163277225726;entry_quality_score;0.08544027898866609;0.030612244897959183
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;53;18.131777892090845;9.277663979093118;1.954347337104486;0.16705875307542883;-0.03684210526314832;2.5824760973165892;0.4339622641509434;0.0;{'ML_CLOSE': 35, 'TIME': 13, 'SL': 5};2.0000000000000053;;0.9713115188890286;0;1.883325761919795;1.4684714561197458;2;entry_quality_top10;entry_quality;0.1;0.36753163277225726;entry_quality_score;0.023063533507397736;0.09433962264150944
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;1084;585.1801423759609;145.5583037331444;4.0202456841540695;0.4055552017000153;0.045059921962101346;5.872670528251803;0.5691881918819188;0.0;{'ML_CLOSE': 696, 'TIME': 338, 'SL': 50};2.0;;3.505023876314166;0;3.72468317594086;2.0489496665418963;3;entry_avoid_sl_top50;entry_avoid_sl;0.5;0.41607484775964787;entry_avoid_sl_score;0.47253705318221445;0.046125461254612546
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;932;442.8690886046907;147.96383737802998;2.993090044516843;0.31642194337624535;-0.0026971456216967906;6.687097659621045;0.4946351931330472;0.0;{'ML_CLOSE': 624, 'TIME': 246, 'SL': 62};2.0;;2.5103921080708966;0;2.84767027860603;1.9414608633313175;2;entry_avoid_sl_top50;entry_avoid_sl;0.5;0.41607484775964787;entry_avoid_sl_score;0.40557006092254133;0.06652360515021459
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;648;386.9904098327521;81.45254152808879;4.751115220871273;0.471509056025715;0.054736317040826044;5.546003861585149;0.5802469135802469;0.0;{'ML_CLOSE': 418, 'TIME': 204, 'SL': 26};2.0000000000000036;;3.897697603199877;0;4.281676611146222;1.8564055464056997;3;entry_avoid_sl_top30;entry_avoid_sl;0.3;0.4177059082382765;entry_avoid_sl_score;0.28247602441150826;0.040123456790123455
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;457;216.97433017349078;81.32831471512097;2.667881794102268;0.296818414569737;-0.026315789473659805;5.395209890741842;0.4573304157549234;0.0;{'ML_CLOSE': 307, 'TIME': 114, 'SL': 36};2.0;;2.02721992569081;0;2.5582164908470086;1.9811756629215107;2;entry_avoid_sl_top30;entry_avoid_sl;0.3;0.4177059082382765;entry_avoid_sl_score;0.1988685813751088;0.0787746170678337
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;426;242.81654226955212;52.5160821939248;4.623660641190058;0.44671469501320965;0.03695913461538843;3.7702435737395774;0.5633802816901409;0.0;{'ML_CLOSE': 284, 'TIME': 128, 'SL': 14};2.000000000000006;;3.640700687842215;0;3.768670177017868;1.722797584159452;3;entry_avoid_sl_top20;entry_avoid_sl;0.2;0.41972482776952336;entry_avoid_sl_score;0.1857018308631212;0.03286384976525822
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;153;59.049085567717505;26.927659998237456;2.1928784592342057;0.2099439579704579;-0.05362318840578146;4.180761551995612;0.42483660130718953;0.0;{'ML_CLOSE': 102, 'TIME': 40, 'SL': 11};2.3979166666667124;;1.4952794847397872;0;1.3001915934463544;1.5189244771779482;2;entry_avoid_sl_top20;entry_avoid_sl;0.2;0.41972482776952336;entry_avoid_sl_score;0.06657963446475196;0.0718954248366013
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;226;124.12151372668558;29.482844965786946;4.209957141881018;0.4187551715084011;0.03241695595943307;3.381929602642316;0.5442477876106194;0.0;{'ML_CLOSE': 150, 'TIME': 69, 'SL': 7};2.0000000000000098;;3.018577025408485;0;3.0707695042810244;1.3212642097145866;3;entry_avoid_sl_top10;entry_avoid_sl;0.1;0.4274558797491838;entry_avoid_sl_score;0.0985178727114211;0.030973451327433628
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;93;35.1023063050959;16.967912291253924;2.068746331461727;0.1949934840198062;-0.05833333333333935;2.1416908674476254;0.43010752688172044;0.0;{'ML_CLOSE': 60, 'TIME': 27, 'SL': 6};2.948076923076909;;1.2504754667969162;0;1.5311350298096291;1.5477483844667845;2;entry_avoid_sl_top10;entry_avoid_sl;0.1;0.4274558797491838;entry_avoid_sl_score;0.04046997389033943;0.06451612903225806
