null_best_bs_p05
3.4469630716425486
3.3373601208608923
4.477587779151212
3.8420978442236384
3.444195872793195
3.7738556078802357
2.9896089966971293
2.952384798572508
3.426644452600297
3.6133761490046687
3.0073322107759553
3.1053456763307383
2.966791900371328
3.42940670460429
2.942811251566729
3.6902196896192905
2.9779127388094495
3.070318861409018
3.1024538061510545
3.291988472820964
3.4160356501972315
2.930605486104041
2.868308440531138
2.9998550679451106
3.0439247139773866
3.968288493773756
3.1186699621476697
2.750380994360337
3.422018059075295
3.384977137921364
3.187289008837579
3.4402376774917927
3.1576924817944447
3.353885905859089
3.631181908507054
3.7455300600719315
3.010173759361864
2.7278373294597427
4.307417668531819
2.828681380664186
3.5130712510454516
3.530650846252326
3.536859149525374
3.241360085152329
3.6538564461935255
5.13435340733494
3.7696127724578785
3.443381044738633
3.1359763986498805
3.7479144240262974
3.3397658717300067
3.4365515866062877
3.206021620605973
3.2024298082501397
3.173393014557206
3.305944659449679
3.5430866869511157
3.355166437252826
3.2997645360552195
3.3210789635159417
3.3154594091244443
3.549112166661898
3.4655695100115103
2.8261203128260277
4.0762883060923825
3.5492782169372346
3.05292458095906
2.8284563272700978
3.035211927939292
3.616162006140688
3.585529950968346
3.4864155849738347
3.5654957782394807
3.5492580966665206
3.7990870538483614
3.00042974700709
3.0491452885017494
3.2674880409630327
3.1829513903544977
2.9636538467306863
3.2687943220262934
3.273856233648924
3.118086658668949
3.4313009172321354
3.429152955018154
3.4854845408622355
3.366082530304759
3.483515324013504
2.9364639588924564
3.4272503945337696
3.168275652270197
3.464090508127077
3.525610363418671
3.2600143132342083
3.780118877120373
3.0742120747019714
3.063503965485981
3.5799429777959846
3.5900266041357014
3.410216995727271
3.2510163463060637
3.903293184786924
3.2293633636178036
3.2511215589070086
3.3905139561711346
3.208454361599618
3.3834116510632795
3.93560526913004
3.4754502265205907
3.27472595013622
3.0927664428668304
3.5909896317735086
3.1193294733762706
3.3304242547739284
3.209603424809389
3.048344970836811
3.6483315566742136
3.348462158526129
3.407712589584545
3.256607968227064
3.488971247571875
3.153361152355337
3.949821654775721
2.9769676691772387
3.2848994332921038
3.430875584516036
3.439305910123808
4.026105914539711
2.913737868768172
3.114312378898376
3.5125682992814546
4.196148504958854
3.4132030852374897
3.375077876515435
3.216251911361005
3.7888204129112415
3.1822707631739666
3.42627794435445
3.1898950170732805
3.448646589877662
3.596388395029941
4.613610922827406
3.363001417498613
3.0324799181137023
3.299589889836135
3.5433663077799675
3.682387392136631
2.79971899180218
3.5419292585436213
3.3519914820069503
3.442093109767748
3.6399135433672396
3.989384734533612
3.3635743253825017
2.9606229330480485
3.155678529477141
3.4201620593505706
3.160723736025502
3.2274851630908277
3.2104890540913615
3.113995245503742
3.3278763170956167
3.319106132120814
3.661033684584135
3.1847434850508445
3.110744624087281
3.357409440521118
3.536882462025985
3.3358297900814433
2.9101823611280166
3.39210818271139
3.887316517665182
3.0719410938737113
3.1537305121078134
3.4217628034071796
3.9605288106767853
3.0861869122385834
3.045757673702682
3.130591563114708
3.8155740720695257
3.350336737726226
2.9154936606076576
3.2991736503668134
3.0699570809389125
3.538509920287866
3.7483748492139854
3.270060181524642
3.0789037673843542
3.8004547317114667
3.6414059611966914
3.2503621760947277
3.4997192295239583
3.483306343235654
3.1502384440121545
3.509089948786478
3.6658720265808338
3.4014330954399896
3.072083630479571
3.605400711752222
3.235211519915683
