stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X2_ml_opposite_any_p0_60;val_eval;0.2;11;2.5593685300207047;2.8121883452484413;0.9100985481093723;-0.022983619566157857;-0.2938775510203975;1.4444864818944203;0.2727272727272727;0.0;{'ML_CLOSE': 8, 'TIME': 3};2.0;;0.16902602750128512;1;0.9100985481093723;1.0;1
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X3_ml_hold_close_p0_50;val_select;0.2;137;48.850968603536785;74.44771708554677;0.6561781947914247;-0.18683758016065694;-1.0;24.596748482009996;0.36496350364963503;0.0;{'SL': 70, 'TIME': 60, 'ML_CLOSE': 7};2.0;;0.44246986887825823;3;0.5599330768081644;1.8098347954666738;3
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X3_ml_hold_close_p0_50;val_eval;0.2;11;3.1296066252587895;5.265916344294006;0.5943137757305887;-0.1942099744577469;-0.3648936170212798;3.4030359095114;0.36363636363636365;0.0;{'TIME': 6, 'SL': 4, 'ML_CLOSE': 1};2.0;;0.08633965770878373;1;0.5943137757305887;1.0;1
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X3_ml_hold_close_p0_60;val_select;0.2;137;47.98263527020347;79.34421809033375;0.604740161602891;-0.22891666292065896;-1.0;30.36158282013028;0.35036496350364965;0.0;{'SL': 77, 'TIME': 60};2.0;;0.4073898090399159;3;0.5283538756626961;1.822171018698638;3
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X3_ml_hold_close_p0_60;val_eval;0.2;11;3.1296066252587895;6.117166344293999;0.5116105152474789;-0.27159633809410993;-0.7522727272727188;4.1792263857018925;0.36363636363636365;0.0;{'TIME': 6, 'SL': 5};2.0;;0.13434375958311148;1;0.5116105152474789;1.0;1
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X3_ml_hold_close_p0_70;val_select;0.2;137;47.98263527020347;79.34421809033375;0.604740161602891;-0.22891666292065896;-1.0;30.36158282013028;0.35036496350364965;0.0;{'SL': 77, 'TIME': 60};2.0;;0.3998306120905315;3;0.5283538756626961;1.822171018698638;3
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X3_ml_hold_close_p0_70;val_eval;0.2;11;3.1296066252587895;6.117166344293999;0.5116105152474789;-0.27159633809410993;-0.7522727272727188;4.1792263857018925;0.36363636363636365;0.0;{'TIME': 6, 'SL': 5};2.0;;0.13180796860156635;1;0.5116105152474789;1.0;1
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X7_time_6;val_select;0.2;137;35.07418463154959;53.32975117643168;0.6576851355543194;-0.1332523105465846;-0.1828703703703608;18.79716708607566;0.4306569343065693;0.0;{'TIME': 95, 'SL': 42};2.0;;0.4803440181146953;2;0.5308327897500117;1.8654046127862525;3
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X7_time_6;val_eval;0.2;11;2.6918936028420957;3.7552380952380946;0.7168369979670811;-0.09666768112690897;-0.13928571428572145;2.3619047619047806;0.45454545454545453;0.0;{'TIME': 9, 'SL': 2};2.0;;0.18277717905199564;1;0.7168369979670811;1.0;1
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X7_time_12;val_select;0.2;137;44.95088011168032;66.28114612327366;0.6781850155107151;-0.15569537234739664;-0.2537735849056677;21.921867751779033;0.39416058394160586;0.0;{'TIME': 75, 'SL': 62};2.0;;0.4749250562472742;3;0.5921289972899468;1.8350310319884011;3
