profile,model_key,horizon,target_family,deterministic,n_seeds,val_select_spearman_median,val_select_spearman_mean,val_select_spearman_std,val_select_spearman_min,val_select_spearman_max,val_eval_spearman_median,val_eval_spearman_mean,val_eval_spearman_std,val_eval_spearman_min,val_eval_spearman_max,val_eval_positive_seed_count,val_select_top10_lift_median,val_eval_top10_lift_median,val_eval_top10_lift_pass_seed_count,val_eval_top10_lift_ci_p05,post_entry_diagnostic_only,selection_eligible,yearly_check_pass,selected_by,best_simple_profile,best_simple_model_key,best_simple_val_select_spearman_median,best_simple_val_eval_spearman_median,beats_best_simple_val_select,beats_best_simple_val_eval
atr_only,extra_trees_small,12,entry_movement,False,3,0.21520224541283312,0.21473781709005935,0.0006988408397359449,0.21375009149349866,0.21526111436384635,0.5838833084321108,0.5871125355193402,0.005986661172261523,0.5819493000456394,0.5955049980802702,3,1.3687281367243995,1.2919749892747925,3,1.130546845917028,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
atr_only,extra_trees_small,24,entry_movement,False,3,0.20407113231420165,0.2037876785781599,0.0005047218579229223,0.20307862753875133,0.2042132758815267,0.5466241346174089,0.5475550942878309,0.014518575071627276,0.5302573109449332,0.5657838373011506,3,1.360405577957314,1.122231840017169,3,1.004194178535244,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
time_only_clean,ridge_regression,3,entry_movement,True,1,0.4360142927087511,0.4360142927087511,0.0,0.4360142927087511,0.4360142927087511,0.23371517883261533,0.23371517883261533,0.0,0.23371517883261533,0.23371517883261533,1,1.9533987735405551,1.524222652605762,1,1.4406060286057651,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
time_only_clean,ridge_regression,6,entry_movement,True,1,0.4700237936991008,0.4700237936991008,0.0,0.4700237936991008,0.4700237936991008,0.24374288166045108,0.24374288166045108,0.0,0.24374288166045108,0.24374288166045108,1,1.6769380112076315,1.4190797005966205,1,1.3311236543028973,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
time_only_clean,ridge_regression,12,entry_movement,True,1,0.40570108765308366,0.40570108765308366,0.0,0.40570108765308366,0.40570108765308366,0.20468026652580368,0.20468026652580368,0.0,0.20468026652580368,0.20468026652580368,1,1.435153047877381,1.1672101323464608,1,1.0634816369755122,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
time_only_clean,ridge_regression,24,entry_movement,True,1,0.15035276647780718,0.15035276647780718,0.0,0.15035276647780718,0.15035276647780718,0.07009790386549938,0.07009790386549938,0.0,0.07009790386549938,0.07009790386549938,1,1.0848071735749027,1.0238333482287367,0,0.9497056355367812,False,True,False,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
time_only_clean,hist_gradient_boosting,3,entry_movement,False,3,0.4956752532093579,0.49638765768019644,0.0025544116184719073,0.49367679487272487,0.49981092495850665,0.3008812417458711,0.3012945067351449,0.002373574231287409,0.2986162317817641,0.30438604667779945,3,2.0402641656326197,1.6114127261514397,3,1.5169146640308537,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
time_only_clean,hist_gradient_boosting,6,entry_movement,False,3,0.4966334017573605,0.49698578622619244,0.0005646097900223969,0.4965414583464476,0.4977824985747693,0.28030258728959434,0.28003161455740466,0.0011267726722139168,0.2785362181516089,0.28125603823101075,3,1.7110503542791065,1.4473117319758386,3,1.368415135522641,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
time_only_clean,hist_gradient_boosting,12,entry_movement,False,3,0.4149212458094089,0.4147968442341005,0.0007419989486098938,0.4138322927132761,0.4156369941796166,0.22475771902790942,0.224099517813988,0.0011382523096379708,0.22249821209302698,0.2250426223210276,3,1.3908946391905521,1.1980457927439145,3,1.0998999188210883,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
time_only_clean,hist_gradient_boosting,24,entry_movement,False,3,0.1503482844366341,0.1525027309558398,0.003500946729368983,0.14971942159030777,0.15744048684057754,0.07413443206758016,0.07407670948892907,0.002862541288489877,0.07054232184534523,0.07755337455386178,3,1.15477493171828,1.0841800494536995,0,1.012026387368256,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
time_only_clean,extra_trees_small,3,entry_movement,False,3,0.4962331594184674,0.4962153352623517,9.723419693696708e-05,0.4960883407631844,0.49632450560540303,0.29868598523868706,0.2980816186062066,0.0009593518539052208,0.2967274896166803,0.29883138096325235,3,2.041445993168547,1.6139414768935125,3,1.531350405756599,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
time_only_clean,extra_trees_small,6,entry_movement,False,3,0.4973368350903528,0.497106229838246,0.00041958224204420103,0.49651744035911866,0.4974644140652664,0.2781364504899918,0.27796201406946014,0.00027659708523912924,0.27757158327248616,0.27817800844590246,3,1.6953730649707117,1.4597924359561203,3,1.372584167876075,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
time_only_clean,extra_trees_small,12,entry_movement,False,3,0.41663429299246185,0.4165081567243398,0.000453751599020536,0.41590020052671084,0.4169899766538465,0.2246744904130393,0.22450231703568455,0.00025313356435112156,0.2241444176390641,0.22468804305495024,3,1.3950049902921604,1.1986892404756264,3,1.1110564398997829,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
time_only_clean,extra_trees_small,24,entry_movement,False,3,0.15645237482333219,0.15658323817005868,0.0001976142516751843,0.15643481667636477,0.15686252301047907,0.07429970374798459,0.07454656594792909,0.0005393490876953233,0.07404498468940307,0.07529500940639963,3,1.150078329505368,1.0822915221500495,0,1.0124680574657456,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
time_plus_atr,ridge_regression,3,entry_movement,True,1,0.5021846321003138,0.5021846321003138,0.0,0.5021846321003138,0.5021846321003138,0.6781759939212618,0.6781759939212618,0.0,0.6781759939212618,0.6781759939212618,1,1.791957898723174,2.6508128993693236,1,2.400774348696177,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
time_plus_atr,ridge_regression,6,entry_movement,True,1,0.5152959639102825,0.5152959639102825,0.0,0.5152959639102825,0.5152959639102825,0.6904655030804018,0.6904655030804018,0.0,0.6904655030804018,0.6904655030804018,1,1.677270975479024,2.6605402724536042,1,2.3941778088148102,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
time_plus_atr,ridge_regression,12,entry_movement,True,1,0.4377597817036549,0.4377597817036549,0.0,0.4377597817036549,0.4377597817036549,0.6959711672464022,0.6959711672464022,0.0,0.6959711672464022,0.6959711672464022,1,1.4980299154812067,2.558490537235666,1,2.268405507699503,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
time_plus_atr,ridge_regression,24,entry_movement,True,1,0.24370577776296856,0.24370577776296856,0.0,0.24370577776296856,0.24370577776296856,0.6649698767281079,0.6649698767281079,0.0,0.6649698767281079,0.6649698767281079,1,1.370585186779996,2.4903938836405426,1,2.1425754495592697,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
time_plus_atr,hist_gradient_boosting,3,entry_movement,False,3,0.5689695757431249,0.5691270236560021,0.0019653326426033006,0.5668025817400609,0.5716089134848206,0.6225714497535209,0.6224121562709047,0.004931588142523768,0.6162941478642923,0.6283708711949012,3,2.032228066487464,1.9770244621482178,3,1.8184373615048994,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
time_plus_atr,hist_gradient_boosting,6,entry_movement,False,3,0.5483385355117988,0.5489363200508027,0.002783387543946126,0.54586581184494,0.5526046127956693,0.6211524413522894,0.6241996788010713,0.01076329976067428,0.6128078536478694,0.6386387414030552,3,1.7436791639802283,1.838959266353648,3,1.6953140013286294,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
time_plus_atr,hist_gradient_boosting,12,entry_movement,False,3,0.465264292173163,0.46480629388538247,0.0011006100447931387,0.4632890044472099,0.4658655850357744,0.5934079253093861,0.586255359808026,0.015901689064501824,0.564214890703279,0.6011432634114128,3,1.509703813746891,1.7255335462652235,3,1.528611048387603,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
time_plus_atr,hist_gradient_boosting,24,entry_movement,False,3,0.2474282722897156,0.248331593440504,0.0025762001950612283,0.24572658600293804,0.2518399220288584,0.5204709325445263,0.5076389548798675,0.022511828133635725,0.47599046972260417,0.526455462372472,3,1.331442238119886,1.5740943773798437,3,1.2278874452901891,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
time_plus_atr,extra_trees_small,3,entry_movement,False,3,0.5660659789698417,0.5651916296040184,0.0034109808615867517,0.5606460707439599,0.5688628390982534,0.6871447725016602,0.6858978812654017,0.0022868823085165127,0.6826901189632697,0.6878587523312752,3,2.051969017675631,2.146760317323713,3,1.9876728591163055,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
time_plus_atr,extra_trees_small,6,entry_movement,False,3,0.5601078515786201,0.5608506909652087,0.0010806057462271342,0.5600655185080592,0.5623787028089468,0.6880808292032532,0.687046820442756,0.0028187029352818942,0.6831957871531453,0.6898638449718693,3,1.791273355869883,2.199339018745972,3,1.9829852671959798,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
time_plus_atr,extra_trees_small,12,entry_movement,False,3,0.477500482112121,0.4762623092348963,0.0027703272590730264,0.4724241754794333,0.4788622701131346,0.6903701150504954,0.6896371996613153,0.00286072204444861,0.685825060292859,0.6927164236405917,3,1.564217711173275,2.1641049632654625,3,1.9251237061344175,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
time_plus_atr,extra_trees_small,24,entry_movement,False,3,0.28161999835981316,0.2831922311128687,0.0023362844969107947,0.2814617225663253,0.2864949724124677,0.6572473998260409,0.6547535491985655,0.0038541339827699098,0.6493093563306215,0.6577038914390342,3,1.390592322936685,2.0236443130210073,3,1.7960857756932374,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
fractal_density_only,ridge_regression,3,entry_movement,True,1,0.0716324096337178,0.0716324096337178,0.0,0.0716324096337178,0.0716324096337178,0.10840188890915581,0.10840188890915581,0.0,0.10840188890915581,0.10840188890915581,1,1.2237445557496207,1.1908584028103357,1,1.048888052965998,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
fractal_density_only,ridge_regression,6,entry_movement,True,1,0.08085837954137713,0.08085837954137713,0.0,0.08085837954137713,0.08085837954137713,0.10798739437282798,0.10798739437282798,0.0,0.10798739437282798,0.10798739437282798,1,1.177862735934864,1.2037366161346432,1,1.0487056989028412,False,True,False,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
fractal_density_only,ridge_regression,12,entry_movement,True,1,0.08599506305049498,0.08599506305049498,0.0,0.08599506305049498,0.08599506305049498,0.12213852102559879,0.12213852102559879,0.0,0.12213852102559879,0.12213852102559879,1,1.1413317215421375,1.2229813739431281,1,1.027600112420269,False,True,False,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
fractal_density_only,ridge_regression,24,entry_movement,True,1,0.058589843991972805,0.058589843991972805,0.0,0.058589843991972805,0.058589843991972805,0.15134973527892506,0.15134973527892506,0.0,0.15134973527892506,0.15134973527892506,1,1.1025623278585823,1.2351827761746161,1,1.0041807789342865,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
fractal_density_only,hist_gradient_boosting,3,entry_movement,False,3,0.036115637660348365,0.03607603108442521,0.000660486289333135,0.03524802813242429,0.03686442746050298,0.14024166987653394,0.13913169026102942,0.004143317929517888,0.13359407221734884,0.14355932868920543,3,1.0971704535425215,1.1712796053519043,3,1.098859913205237,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
fractal_density_only,hist_gradient_boosting,6,entry_movement,False,3,0.04241411297605971,0.042629628912103486,0.0008826408294357126,0.041672611358400814,0.04380216240184995,0.13124368348213958,0.1305303057519027,0.0011987001753373569,0.12884183525076717,0.13150539852280127,3,1.100288095428675,1.165987326900541,3,1.0952216382297175,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
fractal_density_only,hist_gradient_boosting,12,entry_movement,False,3,0.025153138035832665,0.02403025274175069,0.002793788212335858,0.020188227017674313,0.0267493931717451,0.13112462227579166,0.1322568026187532,0.00238181109579788,0.1300755009548094,0.1355702846256585,3,1.1011379276513902,1.203028921237042,3,1.110474902761207,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
fractal_density_only,hist_gradient_boosting,24,entry_movement,False,3,0.00032344788406726,-0.0004911639315521979,0.004956918489055493,-0.006928301267610993,0.00513136158888714,0.13474206835995398,0.13732986394352834,0.004666748121924869,0.13336588264166394,0.14388164082896715,3,1.0511411904972359,1.1848901237388438,3,1.1234959541642624,False,True,False,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
fractal_density_only,extra_trees_small,3,entry_movement,False,3,0.06713968956272974,0.06760931057342974,0.0020073332283193236,0.06541952376912105,0.07026871838843843,0.11099946005151354,0.11193180803580545,0.00140407586320332,0.11087969714968075,0.11391626690622206,3,1.2405248256594148,1.2188285197801803,3,1.0622379866064307,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
fractal_density_only,extra_trees_small,6,entry_movement,False,3,0.07820534354094485,0.07967636068083798,0.0027434114983455587,0.07730276304409307,0.08352097545747601,0.12335882449266858,0.12199569398397973,0.005172851339614331,0.11508966145244315,0.12753859600682746,3,1.2142816771321694,1.204192714406195,3,1.0285255864791858,False,True,False,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
fractal_density_only,extra_trees_small,12,entry_movement,False,3,0.06391266926459979,0.06242644848806015,0.003986874438574079,0.0569731244596282,0.06639355173995248,0.13938730110414754,0.14231669156935045,0.010075077849696544,0.1317055930747076,0.1558571805291962,3,1.1478349211312786,1.2282172604725303,3,1.0450163201425147,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
fractal_density_only,extra_trees_small,24,entry_movement,False,3,0.01536596775513839,0.016816784843853187,0.004684976819135175,0.01194354542418652,0.023140841352234643,0.1540617547538611,0.15285356845651446,0.006850203526080395,0.143925224775435,0.16057372584024734,3,1.0395873394888708,1.2316166914125337,3,1.0030168973042632,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
simple_combined,ridge_regression,3,entry_movement,True,1,0.5150176273968243,0.5150176273968243,0.0,0.5150176273968243,0.5150176273968243,0.6903478963133685,0.6903478963133685,0.0,0.6903478963133685,0.6903478963133685,1,1.7808428594299173,2.6721203237721416,1,2.412233147167341,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
simple_combined,ridge_regression,6,entry_movement,True,1,0.5289115768431338,0.5289115768431338,0.0,0.5289115768431338,0.5289115768431338,0.7030544085788534,0.7030544085788534,0.0,0.7030544085788534,0.7030544085788534,1,1.713975535093781,2.7090815407104536,1,2.415741158960714,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
simple_combined,ridge_regression,12,entry_movement,True,1,0.4486028900265998,0.4486028900265998,0.0,0.4486028900265998,0.4486028900265998,0.7088949928429041,0.7088949928429041,0.0,0.7088949928429041,0.7088949928429041,1,1.5802690172116334,2.590572960882727,1,2.2814931040015725,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
simple_combined,ridge_regression,24,entry_movement,True,1,0.25117330938203775,0.25117330938203775,0.0,0.25117330938203775,0.25117330938203775,0.677999097883194,0.677999097883194,0.0,0.677999097883194,0.677999097883194,1,1.4045625514974702,2.5994723664634356,1,2.156301644704448,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,True
simple_combined,hist_gradient_boosting,3,entry_movement,False,3,0.5694252691390925,0.5696554263737005,0.000898880512261163,0.5686878000457389,0.5708532099362701,0.6521004884422357,0.6516310712726989,0.0016638564390125175,0.6493995244332957,0.6533932009425655,3,2.0130882444952896,2.0861714080057943,3,1.8947004449562719,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
simple_combined,hist_gradient_boosting,6,entry_movement,False,3,0.5518659273741625,0.551967937135554,0.0010368789875162452,0.5507521063684389,0.5532857776640608,0.6494025167164161,0.6510590783450682,0.003010702787231245,0.6484905445357473,0.655284173783041,3,1.7731925657261391,2.010156071125442,3,1.8089902513088214,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
simple_combined,hist_gradient_boosting,12,entry_movement,False,3,0.4536382509882723,0.45431451439250514,0.0023154004743855265,0.4518780073989985,0.4574272847902446,0.6407079256155767,0.6412111615431962,0.004970115016471262,0.6353912780356815,0.6475342809783303,3,1.4802550409471316,1.9606229845171328,3,1.7007262777082326,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
simple_combined,hist_gradient_boosting,24,entry_movement,False,3,0.23657913082131796,0.23532170207928718,0.0033801131107898045,0.23069900452332526,0.2386869708932184,0.5865521701716057,0.5805859165515971,0.012176359820245494,0.5636135627788749,0.5915920167043107,3,1.2953861512550147,1.7240835335835158,3,1.4058208862797161,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
simple_combined,extra_trees_small,3,entry_movement,False,3,0.5711422441674514,0.5715084205333377,0.003388520509108013,0.567553569251672,0.5758294481808899,0.6934523802253563,0.6924412448426277,0.005416277258744107,0.6853601701028506,0.6985111841996765,3,2.076211956405413,2.2899158177226764,3,2.1132119013686745,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
simple_combined,extra_trees_small,6,entry_movement,False,3,0.5661300059368961,0.5675162161267647,0.0021634377378603395,0.5658472225255124,0.5705714199178854,0.6968995138008435,0.6989929757368517,0.00456982596630558,0.6947446120989639,0.7053348013107476,3,1.8241489218201667,2.346120674972799,3,2.1265277453000535,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
simple_combined,extra_trees_small,12,entry_movement,False,3,0.48375982739406176,0.4854611872880878,0.003786305959635056,0.48191491373145734,0.4907088207387441,0.7025664162120246,0.7029674950202413,0.0037513340473008883,0.6985867559407972,0.7077493129079016,3,1.5922877001543083,2.286252307472538,3,1.9995661112103835,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
simple_combined,extra_trees_small,24,entry_movement,False,3,0.26980476842940343,0.26895748716613777,0.001956505966213886,0.26625273732198684,0.2708149557470231,0.671275383475257,0.670651738734446,0.0024609432040335207,0.6673746739442438,0.6733051587838373,3,1.4172523246156816,2.26062069235767,3,1.822420619373115,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
distance_to_entry_open_post_entry_diagnostic_only,hist_gradient_boosting,3,entry_movement,False,3,0.17320856484739272,0.1693374091170424,0.005780345066578122,0.1611665126059115,0.1736371498978229,0.135979390632951,0.13584308651462781,0.005590040764109242,0.12892957840138833,0.14262029050954408,3,1.3743088645453643,1.2760737167636667,3,1.1934650618158045,True,False,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
distance_to_entry_open_post_entry_diagnostic_only,hist_gradient_boosting,6,entry_movement,False,3,0.10324986417831576,0.10523694249165576,0.009232769949391123,0.09505440446355022,0.11740655883310128,0.07529848511294561,0.07894681620489608,0.005403996242659084,0.0749553112591188,0.08658665224262382,3,1.2138643256468051,1.1137359736517896,3,1.0408163876814316,True,False,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
distance_to_entry_open_post_entry_diagnostic_only,hist_gradient_boosting,12,entry_movement,False,3,-0.006207941479942708,-0.0032117082703352353,0.011180172768096111,-0.01515834285705419,0.011731159525991191,0.011239171339381895,0.014428977940385763,0.01179822340435176,0.0018405824837355196,0.030207179998039877,3,1.0209135991215121,1.0188245760720398,0,0.9701294879651914,True,False,False,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
distance_to_entry_open_post_entry_diagnostic_only,hist_gradient_boosting,24,entry_movement,False,3,-0.006373338173706856,-0.004219320876555165,0.011159538221637726,-0.01668199823220292,0.01039737377624428,0.025109646954801057,0.029669852563251557,0.011141645166471002,0.018888264086106988,0.04501164664884663,3,1.0301365881483122,1.0622043108272385,0,0.9564095006916876,True,False,False,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False
distance_to_entry_open_post_entry_diagnostic_only,extra_trees_small,3,entry_movement,False,3,0.20022484451555353,0.19926886070838,0.0017138397111001633,0.1968620243182334,0.20071971329135313,0.15969761649572528,0.15946314525156727,0.0005546260108336594,0.1586976948158754,0.15999412444310107,3,1.3937638553668432,1.330532015542697,3,1.2287039580992376,True,False,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False
distance_to_entry_open_post_entry_diagnostic_only,extra_trees_small,6,entry_movement,False,3,0.1460478997742294,0.14693449307126955,0.002889136555704458,0.14392364303782973,0.15083193640174947,0.10550975271898101,0.1051234386702291,0.0006785331278557085,0.1041695702024009,0.10569099308930532,3,1.2372905225896795,1.169954551430659,3,1.078093718990076,True,False,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False
distance_to_entry_open_post_entry_diagnostic_only,extra_trees_small,12,entry_movement,False,3,0.025254867708574193,0.02060794918821566,0.007628582838196676,0.009852555074297014,0.02671642478177577,0.048968577457219865,0.04840582613072982,0.004647327453923408,0.042453563243744094,0.05379533769122551,3,1.0304728086125001,1.073111115584137,1,0.9973951243016516,True,False,False,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False
