profile,model_key,seed,horizon,target_family,resume_key,requested_threads,effective_threads,model_thread_settings,started_at,deterministic,status,selection_eligible,post_entry_diagnostic_only,feature_contract_verdict,available_at_decision_time,val_select_spearman,val_select_top10_lift,val_select_top10_lift_ci_p05,val_eval_spearman,val_eval_top10_lift,val_eval_top10_lift_ci_p05,low_n_disclosure_spearman,low_n_disclosure_top10_lift,low_n_disclosure_top10_lift_ci_p05,yearly_check_pass,selected_by,finished_at,elapsed_sec,skip_reason
atr_only,ridge_regression,42,3,entry_movement,atr_only/ridge_regression/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:15:44.917952+00:00,True,completed,True,False,PASS,True,0.2585593410157584,1.4163045645841161,1.293878087059452,0.6243944098432692,2.595167060913469,2.334048173253374,0.38840704335935894,1.3533772151231092,0.9256961836093068,True,val_select_seed_median,2026-07-07T12:15:45.796805+00:00,0.8788619041442871,
atr_only,ridge_regression,42,6,entry_movement,atr_only/ridge_regression/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:15:45.811598+00:00,True,completed,True,False,PASS,True,0.2371963012327018,1.372454116724661,1.2477900690979464,0.6335465899171084,2.594564939129685,2.3147925951341466,0.3800750687728355,1.3710772100179534,0.8708321890856496,True,val_select_seed_median,2026-07-07T12:15:46.684033+00:00,0.8724427223205566,
atr_only,ridge_regression,42,12,entry_movement,atr_only/ridge_regression/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:15:46.690178+00:00,True,completed,True,False,PASS,True,0.22205068383507934,1.3536418097346257,1.2390225342841126,0.6546397819716088,2.5119299658844647,2.2227662107160446,0.31371782753453875,1.2534438066923788,0.8120694763416518,True,val_select_seed_median,2026-07-07T12:15:47.570023+00:00,0.879852294921875,
atr_only,ridge_regression,42,24,entry_movement,atr_only/ridge_regression/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:15:47.576704+00:00,True,completed,True,False,PASS,True,0.21136658598280242,1.3565177632666225,1.2379659382748527,0.6592741285686962,2.4806366903217345,2.1460072529305014,0.33127515179149186,1.1801291922694837,0.7914140562012134,True,val_select_seed_median,2026-07-07T12:15:48.457506+00:00,0.8808095455169678,
atr_only,hist_gradient_boosting,42,3,entry_movement,atr_only/hist_gradient_boosting/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:48.464710+00:00,False,completed,True,False,PASS,True,0.25051447590979004,1.4139795994709812,1.2962852518765176,0.5818130118300074,1.8833839862551371,1.7077505256519265,,0.5959321889514037,0.6881004995124399,True,val_select_seed_median,2026-07-07T12:15:49.583158+00:00,1.1184589862823486,
atr_only,hist_gradient_boosting,43,3,entry_movement,atr_only/hist_gradient_boosting/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:49.591071+00:00,False,completed,True,False,PASS,True,0.24910309986208112,1.3832107991332798,1.2699751471489997,0.5546772842093768,1.1561775500517901,1.045886212523371,,0.5959321889514037,0.6881004995124399,True,val_select_seed_median,2026-07-07T12:15:50.714405+00:00,1.1233456134796143,
atr_only,hist_gradient_boosting,44,3,entry_movement,atr_only/hist_gradient_boosting/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:50.723024+00:00,False,completed,True,False,PASS,True,0.24966137716886552,1.3909651497467594,1.2677113976210228,0.5303570812853754,1.2440592891579967,1.1031549855724074,,0.5959321889514037,0.6881004995124399,True,val_select_seed_median,2026-07-07T12:15:51.846414+00:00,1.1234006881713867,
atr_only,hist_gradient_boosting,42,6,entry_movement,atr_only/hist_gradient_boosting/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:51.855284+00:00,False,completed,True,False,PASS,True,0.21364781356242207,1.3883078510569915,1.2436312172774804,0.5706220223676295,1.314301470868991,1.1242683389820265,,0.58345336106506,0.6864713448702786,True,val_select_seed_median,2026-07-07T12:15:53.063873+00:00,1.2086012363433838,
atr_only,hist_gradient_boosting,43,6,entry_movement,atr_only/hist_gradient_boosting/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:53.073624+00:00,False,completed,True,False,PASS,True,0.210948124053303,1.3871904768044572,1.249087145532693,0.5556964150486589,1.1497170072520289,1.0418655458654826,,0.58345336106506,0.6864713448702786,True,val_select_seed_median,2026-07-07T12:15:54.343146+00:00,1.2695322036743164,
atr_only,hist_gradient_boosting,44,6,entry_movement,atr_only/hist_gradient_boosting/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:54.353200+00:00,False,completed,True,False,PASS,True,0.21319878691107078,1.3873031583483684,1.2545816153462983,0.5346386504777517,1.2175396694863583,1.0619349353033198,,0.58345336106506,0.6864713448702786,True,val_select_seed_median,2026-07-07T12:15:55.512991+00:00,1.1598010063171387,
atr_only,hist_gradient_boosting,42,12,entry_movement,atr_only/hist_gradient_boosting/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:55.523239+00:00,False,completed,True,False,PASS,True,0.19695289014588374,1.3498350730666657,1.1896313733820967,0.58124988890396,1.2183486899278868,1.060382872875981,,0.6012019727883935,0.643374100884221,True,val_select_seed_median,2026-07-07T12:15:56.836390+00:00,1.3131601810455322,
atr_only,hist_gradient_boosting,43,12,entry_movement,atr_only/hist_gradient_boosting/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:56.847742+00:00,False,completed,True,False,PASS,True,0.19415760772225155,1.3243458557715737,1.1535570537432824,0.5602196137211106,1.1116698453721165,0.9945333178112072,,0.6012019727883935,0.643374100884221,True,val_select_seed_median,2026-07-07T12:15:58.286573+00:00,1.4388391971588135,
atr_only,hist_gradient_boosting,44,12,entry_movement,atr_only/hist_gradient_boosting/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:58.298391+00:00,False,completed,True,False,PASS,True,0.1928707018368129,1.3599138462017801,1.195123944943821,0.5063603083275192,1.1656236677573644,1.0375377284986385,,0.6012019727883935,0.643374100884221,True,val_select_seed_median,2026-07-07T12:15:59.437522+00:00,1.1391394138336182,
atr_only,hist_gradient_boosting,42,24,entry_movement,atr_only/hist_gradient_boosting/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:15:59.449185+00:00,False,completed,True,False,PASS,True,0.17638122953811658,1.334277979096128,1.2352339490718591,0.5375103256465031,1.1411784086712793,1.010510659619807,,0.6050045843055917,0.6376381484297182,True,val_select_seed_median,2026-07-07T12:16:00.857342+00:00,1.408165693283081,
atr_only,hist_gradient_boosting,43,24,entry_movement,atr_only/hist_gradient_boosting/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:00.870051+00:00,False,completed,True,False,PASS,True,0.18115683244757932,1.3419706441176384,1.2366047966333287,0.5557222896325796,1.1473446492511665,0.9997886867218109,,0.6050045843055917,0.6376381484297182,True,val_select_seed_median,2026-07-07T12:16:02.279696+00:00,1.409653902053833,
atr_only,hist_gradient_boosting,44,24,entry_movement,atr_only/hist_gradient_boosting/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:02.292781+00:00,False,completed,True,False,PASS,True,0.17340768129251266,1.3497041768576195,1.216471978814285,0.4405665624577933,1.1437519758835981,1.0096488466182256,,0.6050045843055917,0.6376381484297182,True,val_select_seed_median,2026-07-07T12:16:03.716199+00:00,1.4234263896942139,
atr_only,extra_trees_small,42,3,entry_movement,atr_only/extra_trees_small/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:03.729494+00:00,False,completed,True,False,PASS,True,0.25569018947404387,1.421057202508409,1.2928770277478991,0.5950265039776688,1.5373156017640273,1.3769808180700107,,0.5959321889514037,0.6881004995124399,True,val_select_seed_median,2026-07-07T12:16:04.709881+00:00,0.9803950786590576,
atr_only,extra_trees_small,43,3,entry_movement,atr_only/extra_trees_small/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:04.723888+00:00,False,completed,True,False,PASS,True,0.2579207866153214,1.4105906490764057,1.2909118843313108,0.5949810918797427,1.6200625529074404,1.3780726612516814,,0.5959321889514037,0.6881004995124399,True,val_select_seed_median,2026-07-07T12:16:05.703697+00:00,0.9798171520233154,
atr_only,extra_trees_small,44,3,entry_movement,atr_only/extra_trees_small/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:05.717913+00:00,False,completed,True,False,PASS,True,0.25685972614705094,1.4126953451951556,1.2970971168124734,0.5979158583342002,1.6620435306965489,1.5240708865096626,,0.5959321889514037,0.6881004995124399,True,val_select_seed_median,2026-07-07T12:16:06.701032+00:00,0.9831266403198242,
atr_only,extra_trees_small,42,6,entry_movement,atr_only/extra_trees_small/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:06.715917+00:00,False,completed,True,False,PASS,True,0.22770950291293338,1.3896700358040093,1.2512691486105334,0.600743991754659,1.4495512644304067,1.3241001371409291,,0.58345336106506,0.6864713448702786,True,val_select_seed_median,2026-07-07T12:16:07.711785+00:00,0.9958758354187012,
atr_only,extra_trees_small,43,6,entry_movement,atr_only/extra_trees_small/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:07.727266+00:00,False,completed,True,False,PASS,True,0.2330894995092863,1.3958492477024729,1.2498498657521786,0.5882385880178423,1.374568627284225,1.2144151717633207,,0.58345336106506,0.6864713448702786,True,val_select_seed_median,2026-07-07T12:16:08.727100+00:00,0.9998421669006348,
atr_only,extra_trees_small,44,6,entry_movement,atr_only/extra_trees_small/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:08.743221+00:00,False,completed,True,False,PASS,True,0.2318990657401059,1.391294425717257,1.2396452496092205,0.5924124913249383,1.3372046635688801,1.2306133204255814,,0.58345336106506,0.6864713448702786,True,val_select_seed_median,2026-07-07T12:16:09.708153+00:00,0.964940071105957,
atr_only,extra_trees_small,42,12,entry_movement,atr_only/extra_trees_small/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:09.724509+00:00,False,completed,True,False,PASS,True,0.21375009149349866,1.3645902022428735,1.248218251209789,0.5838833084321108,1.2919749892747925,1.1608187488768864,,0.6012019727883935,0.643374100884221,True,val_select_seed_median,2026-07-07T12:16:10.720295+00:00,0.9957950115203857,
atr_only,extra_trees_small,43,12,entry_movement,atr_only/extra_trees_small/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:10.737002+00:00,False,completed,True,False,PASS,True,0.21526111436384635,1.3687281367243995,1.247448130196365,0.5819493000456394,1.2804541086397117,1.130546845917028,,0.6012019727883935,0.643374100884221,True,val_select_seed_median,2026-07-07T12:16:11.712253+00:00,0.9752590656280518,
atr_only,extra_trees_small,44,12,entry_movement,atr_only/extra_trees_small/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:11.729228+00:00,False,completed,True,False,PASS,True,0.21520224541283312,1.3761221646692847,1.2496255894879444,0.5955049980802702,1.3473188870153798,1.1800652130202254,,0.6012019727883935,0.643374100884221,True,val_select_seed_median,2026-07-07T12:16:12.701897+00:00,0.9726762771606445,
atr_only,extra_trees_small,42,24,entry_movement,atr_only/extra_trees_small/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:12.719423+00:00,False,completed,True,False,PASS,True,0.20307862753875133,1.360405577957314,1.2387996018010572,0.5466241346174089,1.122231840017169,1.004194178535244,,0.6050045843055917,0.6376381484297182,True,val_select_seed_median,2026-07-07T12:16:13.700526+00:00,0.9811108112335205,
atr_only,extra_trees_small,43,24,entry_movement,atr_only/extra_trees_small/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:13.718450+00:00,False,completed,True,False,PASS,True,0.2042132758815267,1.3806647126251996,1.2466317172980181,0.5302573109449332,1.1177658427732926,1.0059260674319839,,0.6050045843055917,0.6376381484297182,True,val_select_seed_median,2026-07-07T12:16:14.691522+00:00,0.9730801582336426,
atr_only,extra_trees_small,44,24,entry_movement,atr_only/extra_trees_small/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:14.710362+00:00,False,completed,True,False,PASS,True,0.20407113231420165,1.3584461328974022,1.2425483966027706,0.5657838373011506,1.1487572900283967,1.0265514971593377,,0.6050045843055917,0.6376381484297182,True,val_select_seed_median,2026-07-07T12:16:15.696137+00:00,0.9857821464538574,
time_only_clean,ridge_regression,42,3,entry_movement,time_only_clean/ridge_regression/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:16:15.715420+00:00,True,completed,True,False,PASS,True,0.4360142927087511,1.9533987735405551,1.8467266532554114,0.23371517883261533,1.524222652605762,1.4406060286057651,0.11504596902188803,1.52344068068865,1.2489041515348962,True,val_select_seed_median,2026-07-07T12:16:16.601993+00:00,0.8865809440612793,
time_only_clean,ridge_regression,42,6,entry_movement,time_only_clean/ridge_regression/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:16:16.621384+00:00,True,completed,True,False,PASS,True,0.4700237936991008,1.6769380112076315,1.5995605509848065,0.24374288166045108,1.4190797005966205,1.3311236543028973,0.09936348009633648,1.225142146461026,1.0083946122136518,True,val_select_seed_median,2026-07-07T12:16:17.492958+00:00,0.87158203125,
time_only_clean,ridge_regression,42,12,entry_movement,time_only_clean/ridge_regression/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:16:17.513157+00:00,True,completed,True,False,PASS,True,0.40570108765308366,1.435153047877381,1.3826747989938744,0.20468026652580368,1.1672101323464608,1.0634816369755122,0.05048978206270146,1.2021057731686386,0.9673147750651012,True,val_select_seed_median,2026-07-07T12:16:18.386941+00:00,0.8737924098968506,
time_only_clean,ridge_regression,42,24,entry_movement,time_only_clean/ridge_regression/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:16:18.407399+00:00,True,completed,True,False,PASS,True,0.15035276647780718,1.0848071735749027,1.03028811637031,0.07009790386549938,1.0238333482287367,0.9497056355367812,0.028542742204886395,1.1164474630869277,0.9152210859268645,False,val_select_seed_median,2026-07-07T12:16:19.278719+00:00,0.8713271617889404,
time_only_clean,hist_gradient_boosting,42,3,entry_movement,time_only_clean/hist_gradient_boosting/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:19.299686+00:00,False,completed,True,False,PASS,True,0.49981092495850665,2.0402641656326197,1.929744947208403,0.30438604667779945,1.5890908629926959,1.5169146640308537,0.2065137668677371,1.594138033948108,1.2821366107707517,True,val_select_seed_median,2026-07-07T12:16:20.405951+00:00,1.1062734127044678,
time_only_clean,hist_gradient_boosting,43,3,entry_movement,time_only_clean/hist_gradient_boosting/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:20.428059+00:00,False,completed,True,False,PASS,True,0.49367679487272487,2.035181998719838,1.9378387307003118,0.2986162317817641,1.6114127261514397,1.5406148826293096,0.20529711530804498,1.4552558678585354,1.2489495634213459,True,val_select_seed_median,2026-07-07T12:16:21.557746+00:00,1.129695177078247,
time_only_clean,hist_gradient_boosting,44,3,entry_movement,time_only_clean/hist_gradient_boosting/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:21.579993+00:00,False,completed,True,False,PASS,True,0.4956752532093579,2.1031580583168097,1.9811791290537153,0.3008812417458711,1.6138161118824002,1.5555136884231497,0.20665169067177194,1.4614531269493851,1.2691449779713582,True,val_select_seed_median,2026-07-07T12:16:22.652430+00:00,1.0724446773529053,
time_only_clean,hist_gradient_boosting,42,6,entry_movement,time_only_clean/hist_gradient_boosting/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:22.674897+00:00,False,completed,True,False,PASS,True,0.4977824985747693,1.7173150377642026,1.6442078947984466,0.28125603823101075,1.4426128409968155,1.3693568617436738,0.15282079255901437,1.2214622026931503,1.0391535788727262,True,val_select_seed_median,2026-07-07T12:16:23.794225+00:00,1.1193385124206543,
time_only_clean,hist_gradient_boosting,43,6,entry_movement,time_only_clean/hist_gradient_boosting/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:23.816393+00:00,False,completed,True,False,PASS,True,0.4965414583464476,1.6955836564961533,1.629531284797295,0.28030258728959434,1.4501801560685945,1.3781563575347409,0.15313165279471336,1.1991332038943783,1.0305621190647325,True,val_select_seed_median,2026-07-07T12:16:25.002974+00:00,1.1865904331207275,
time_only_clean,hist_gradient_boosting,44,6,entry_movement,time_only_clean/hist_gradient_boosting/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:25.026707+00:00,False,completed,True,False,PASS,True,0.4966334017573605,1.7110503542791065,1.6488799141234058,0.2785362181516089,1.4473117319758386,1.368415135522641,0.15069222607196794,1.181049872195093,1.0407072448485555,True,val_select_seed_median,2026-07-07T12:16:26.116791+00:00,1.0900940895080566,
time_only_clean,hist_gradient_boosting,42,12,entry_movement,time_only_clean/hist_gradient_boosting/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:26.141330+00:00,False,completed,True,False,PASS,True,0.4149212458094089,1.422448403172151,1.3519996036487605,0.22475771902790942,1.2054883612423644,1.1159223651720471,0.11783377156135079,1.1819803128778807,1.0378048392869235,True,val_select_seed_median,2026-07-07T12:16:27.224487+00:00,1.0831663608551025,
time_only_clean,hist_gradient_boosting,43,12,entry_movement,time_only_clean/hist_gradient_boosting/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:27.248994+00:00,False,completed,True,False,PASS,True,0.4138322927132761,1.3889725999071711,1.3282950883830533,0.22249821209302698,1.1858783471211078,1.0998999188210883,0.11415288361216701,1.2551990009519298,1.0635558133354486,True,val_select_seed_median,2026-07-07T12:16:28.370837+00:00,1.1218512058258057,
time_only_clean,hist_gradient_boosting,44,12,entry_movement,time_only_clean/hist_gradient_boosting/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:28.395444+00:00,False,completed,True,False,PASS,True,0.4156369941796166,1.3908946391905521,1.3341949270868017,0.2250426223210276,1.1980457927439145,1.1056829982283265,0.11259131628237266,1.2539257984354208,1.0648359486760535,True,val_select_seed_median,2026-07-07T12:16:29.468919+00:00,1.0734829902648926,
time_only_clean,hist_gradient_boosting,42,24,entry_movement,time_only_clean/hist_gradient_boosting/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:29.493733+00:00,False,completed,True,False,PASS,True,0.1503482844366341,1.15477493171828,1.1007844938446485,0.07413443206758016,1.0841800494536995,1.0154808627462923,0.06081460559185966,1.0738521104748833,0.9041297792947938,True,val_select_seed_median,2026-07-07T12:16:30.610961+00:00,1.1172375679016113,
time_only_clean,hist_gradient_boosting,43,24,entry_movement,time_only_clean/hist_gradient_boosting/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:30.636647+00:00,False,completed,True,False,PASS,True,0.14971942159030777,1.1530399920625152,1.1020783587951701,0.07054232184534523,1.079079191760544,1.012026387368256,0.05912414752338669,1.0101267608294389,0.8338681732578553,True,val_select_seed_median,2026-07-07T12:16:31.695871+00:00,1.0592341423034668,
time_only_clean,hist_gradient_boosting,44,24,entry_movement,time_only_clean/hist_gradient_boosting/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:16:31.722385+00:00,False,completed,True,False,PASS,True,0.15744048684057754,1.1694938552644245,1.1132736191670027,0.07755337455386178,1.0980120698076012,1.0402850012248162,0.052590924294636784,0.9565259558555371,0.8288547869821966,True,val_select_seed_median,2026-07-07T12:16:32.711029+00:00,0.9886527061462402,
time_only_clean,extra_trees_small,42,3,entry_movement,time_only_clean/extra_trees_small/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:32.737981+00:00,False,completed,True,False,PASS,True,0.49632450560540303,2.0589089962462404,1.950446799478036,0.29868598523868706,1.6139414768935125,1.531350405756599,0.2039436575835055,1.520194913135872,1.2904097871467413,True,val_select_seed_median,2026-07-07T12:16:33.687165+00:00,0.9491934776306152,
time_only_clean,extra_trees_small,43,3,entry_movement,time_only_clean/extra_trees_small/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:33.714814+00:00,False,completed,True,False,PASS,True,0.4962331594184674,2.041445993168547,1.9265187077540031,0.29883138096325235,1.6210718268773552,1.5408366829255058,0.1988283159819674,1.4401593418123424,1.241005009203186,True,val_select_seed_median,2026-07-07T12:16:34.673472+00:00,0.9586658477783203,
time_only_clean,extra_trees_small,44,3,entry_movement,time_only_clean/extra_trees_small/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:34.700929+00:00,False,completed,True,False,PASS,True,0.4960883407631844,2.023235658267066,1.929502882126269,0.2967274896166803,1.6097975313743669,1.542271555925186,0.19878993516378102,1.4401593418123424,1.2516986410026079,True,val_select_seed_median,2026-07-07T12:16:35.656766+00:00,0.9558460712432861,
time_only_clean,extra_trees_small,42,6,entry_movement,time_only_clean/extra_trees_small/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:35.684843+00:00,False,completed,True,False,PASS,True,0.4973368350903528,1.6959036094963054,1.6262495569774555,0.27757158327248616,1.4597924359561203,1.372584167876075,0.14979965695790776,1.1684233908896842,1.0257887528467213,True,val_select_seed_median,2026-07-07T12:16:36.635077+00:00,0.9502434730529785,
time_only_clean,extra_trees_small,43,6,entry_movement,time_only_clean/extra_trees_small/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:36.663996+00:00,False,completed,True,False,PASS,True,0.49651744035911866,1.691810465998101,1.6230372371658646,0.27817800844590246,1.4636145775407878,1.3741733547742043,0.15374934752694508,1.1790537572693847,1.0232906951466803,True,val_select_seed_median,2026-07-07T12:16:37.616465+00:00,0.9524779319763184,
time_only_clean,extra_trees_small,44,6,entry_movement,time_only_clean/extra_trees_small/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:37.645418+00:00,False,completed,True,False,PASS,True,0.4974644140652664,1.6953730649707117,1.6240708544040536,0.2781364504899918,1.453670542775104,1.3748411536054208,0.1521580580158805,1.1794659711661528,1.0193101954201245,True,val_select_seed_median,2026-07-07T12:16:38.587709+00:00,0.9422998428344727,
time_only_clean,extra_trees_small,42,12,entry_movement,time_only_clean/extra_trees_small/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:38.617142+00:00,False,completed,True,False,PASS,True,0.41590020052671084,1.3950049902921604,1.3359728568186375,0.22468804305495024,1.1918255671604197,1.1110564398997829,0.10966745157100066,1.2248578487112405,1.0578293462341437,True,val_select_seed_median,2026-07-07T12:16:39.564458+00:00,0.9473237991333008,
time_only_clean,extra_trees_small,43,12,entry_movement,time_only_clean/extra_trees_small/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:39.594286+00:00,False,completed,True,False,PASS,True,0.41663429299246185,1.3937304204654801,1.3310610525326452,0.2241444176390641,1.2066583582134003,1.1143571537676145,0.1098066221850416,1.2644263947180057,1.0774502580942609,True,val_select_seed_median,2026-07-07T12:16:40.538418+00:00,0.9441413879394531,
time_only_clean,extra_trees_small,44,12,entry_movement,time_only_clean/extra_trees_small/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:40.569471+00:00,False,completed,True,False,PASS,True,0.4169899766538465,1.3952678270780263,1.3439241134882118,0.2246744904130393,1.1986892404756264,1.113031038284022,0.10731364743777114,1.2336833173188484,1.051257155402241,True,val_select_seed_median,2026-07-07T12:16:41.514025+00:00,0.9445626735687256,
time_only_clean,extra_trees_small,42,24,entry_movement,time_only_clean/extra_trees_small/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:41.545258+00:00,False,completed,True,False,PASS,True,0.15645237482333219,1.1603096026561392,1.1066280986021741,0.07529500940639963,1.0738655565436084,1.0124680574657456,0.05698209217035031,0.9914063952618151,0.8847831393093784,True,val_select_seed_median,2026-07-07T12:16:42.478393+00:00,0.9331438541412354,
time_only_clean,extra_trees_small,43,24,entry_movement,time_only_clean/extra_trees_small/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:16:42.508832+00:00,False,completed,True,False,PASS,True,0.15643481667636477,1.150078329505368,1.101675316165837,0.07429970374798459,1.0822915221500495,1.0129776622431599,0.059619794154121324,1.0660260154484626,0.913776223759445,True,val_select_seed_median,2026-07-07T12:16:43.398206+00:00,0.8893828392028809,
