original_rank;rule_id;profile_id;model_id;target_id;filter_id;time_basis;calendar_field;calendar_value;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;2;30;17.88858777065549;7.277719244160592;2.457993661270833;0.35369561754983003;-0.09868421052633185;3.1190889111877773;0.3;0.0;{'ML_CLOSE': 23, 'TIME': 5, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;3;53;24.8029060852591;5.428635760303703;4.568902239974838;0.3655522702821773;0.0026881720430082;1.6911123658949485;0.5094339622641509;0.0;{'ML_CLOSE': 37, 'TIME': 14, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;4;68;31.55913014129689;7.855122816416367;4.017649485421371;0.3485883430129489;0.0815540540540537;1.7839622641509436;0.5441176470588235;0.0;{'ML_CLOSE': 44, 'TIME': 23, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;5;55;29.32735131982965;4.762787291359726;6.15760258137772;0.44662843688127146;0.0426829268292292;1.2216575922564878;0.5818181818181818;0.0;{'ML_CLOSE': 39, 'TIME': 16}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;6;49;23.441304341306992;4.995238811844606;4.692729461847441;0.3764503169278037;0.0619565217391232;1.314595959595966;0.5510204081632653;0.0;{'ML_CLOSE': 33, 'TIME': 16}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;7;67;24.81434979341477;9.012194609113392;2.7534192135977382;0.23585306245225937;0.038888888888904;3.3905792682927585;0.5522388059701493;0.0;{'ML_CLOSE': 48, 'TIME': 17, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;8;67;22.91127078735975;7.795181846845016;2.9391579616109595;0.22561326776887666;-0.0159574468085201;1.8927809388335497;0.4925373134328358;0.0;{'ML_CLOSE': 51, 'TIME': 14, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;9;72;39.12285764462014;8.26438804678053;4.733908599543655;0.42858985552555023;0.09935897435897059;1.379668539288212;0.5694444444444444;0.0;{'ML_CLOSE': 46, 'TIME': 23, 'SL': 3}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;10;55;17.246522396614047;6.929183132032069;2.4889690556578334;0.18758798662876325;-0.0281249999999977;2.9743302983102407;0.43636363636363634;0.0;{'ML_CLOSE': 43, 'TIME': 11, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;11;74;32.12991763080104;6.150038374097853;5.224344252244469;0.3510794494149079;0.03109756097558125;1.4272357723577578;0.581081081081081;0.0;{'ML_CLOSE': 53, 'TIME': 21}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;month;12;33;9.589028712318244;3.1947473054610116;3.0014983331943115;0.19376610323809793;0.0161764705882206;1.1630288461538294;0.5454545454545454;0.0;{'ML_CLOSE': 26, 'TIME': 7}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;quarter;1;120;68.11817795643353;15.110613060081484;4.507969179383262;0.44172970746960033;-0.00984144341169135;3.119088911187788;0.4666666666666667;0.0;{'ML_CLOSE': 86, 'TIME': 30, 'SL': 4}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;quarter;2;172;84.32778580243354;17.6131489196207;4.787774530679977;0.38787579583030724;0.0587324625060405;1.7839622641509436;0.5581395348837209;0.0;{'ML_CLOSE': 116, 'TIME': 55, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;quarter;3;206;86.84847822539469;25.071764502738937;3.4639954525700425;0.29988695981871705;0.0366666666666585;3.3905792682927585;0.5388349514563107;0.0;{'ML_CLOSE': 145, 'TIME': 54, 'SL': 7}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;fill_time;quarter;4;162;58.965468739733325;16.273968811590933;3.623299849126901;0.2635277773342123;0.00867521367520575;3.328683266264182;0.5246913580246914;0.0;{'ML_CLOSE': 122, 'TIME': 39, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;1;37;25.426684100518944;2.404258055617189;10.57568842958155;0.6222277309432906;0.0434210526315399;0.6370168067227073;0.5405405405405406;0.0;{'ML_CLOSE': 26, 'TIME': 11}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;2;29;17.320254437322163;7.277719244160592;2.3799014301382098;0.3462943170055715;-0.1026315789473959;3.1190889111877773;0.27586206896551724;0.0;{'ML_CLOSE': 22, 'TIME': 5, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;3;53;21.7200766278948;5.428635760303703;4.001019332835047;0.3073856767470018;0.0026881720430082;1.6911123658949503;0.5094339622641509;0.0;{'ML_CLOSE': 38, 'TIME': 13, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;4;69;35.21029293199452;7.855122816416367;4.482462433102736;0.39645174080548046;0.1081081081081006;1.7839622641509436;0.5507246376811594;0.0;{'ML_CLOSE': 44, 'TIME': 24, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;5;55;29.32735131982965;4.762787291359726;6.15760258137772;0.44662843688127146;0.0426829268292292;1.2216575922564878;0.5818181818181818;0.0;{'ML_CLOSE': 39, 'TIME': 16}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;6;48;21.413304341306993;4.995238811844606;4.286742866133289;0.3420430318637997;0.060465440356729;1.314595959595966;0.5416666666666666;0.0;{'ML_CLOSE': 33, 'TIME': 15}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;7;68;26.842349793414765;9.012194609113392;2.978447643182384;0.26220816447502016;0.0520531400966208;3.390579268292757;0.5588235294117647;0.0;{'ML_CLOSE': 48, 'TIME': 18, 'SL': 2}
