check_id;baseline_pf
A0_matched_entry_mask_baseline_exit;1.1251502786429752
A1_same_exit_no_mask;3.329117036236382
A2_same_exit_simple_entry;2.7874719537590695
A4_same_entry_mask_time_exit;0.9954018746595704
