filled;close_reason;pnl_r;hold_bars;ambiguous;exit_price;exit_time;position_id;split;split_row_id;entry_id;mask_id;exit_id;side;entry_effective_price;entry_bid_equivalent;protective_stop_price;r_value;signal_time;fill_time;fill_index;metric_split;metric_spread
True;ML_CLOSE;0.0299931833674205;11;False;1731.99;2020-06-12 09:00:00;E3_open_pullback_1_0atr:2704;val_select;2704;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1732.43;1732.43;1747.1;14.669999999999844;2020-06-11 19:00:00;2020-06-11 21:00:00;92558;val_select;0.2
True;TIME;3.45185185185177;24;False;1733.07;2020-06-15 04:00:00;E3_open_pullback_1_0atr:2705;val_select;2705;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1723.75;1723.55;1721.05;2.700000000000045;2020-06-11 21:00:00;2020-06-12 03:00:00;92563;val_select;0.2
True;TIME;2.316753926701585;24;False;1733.07;2020-06-15 04:00:00;E3_open_pullback_1_0atr:2706;val_select;2706;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1724.22;1724.02;1720.4;3.819999999999936;2020-06-11 23:00:00;2020-06-12 03:00:00;92563;val_select;0.2
True;ML_CLOSE;-0.092307692307699;0;False;1731.99;2020-06-12 09:00:00;E3_open_pullback_1_0atr:2707;val_select;2707;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1731.75;1731.75;1734.35;2.599999999999909;2020-06-12 02:00:00;2020-06-12 09:00:00;92569;val_select;0.2
True;ML_CLOSE;-0.5346153846153543;0;False;1731.99;2020-06-12 09:00:00;E3_open_pullback_1_0atr:2709;val_select;2709;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1730.6;1730.6;1733.2;2.599999999999909;2020-06-12 05:00:00;2020-06-12 09:00:00;92569;val_select;0.2
True;ML_CLOSE;0.6047197640118758;0;False;1733.94;2020-06-12 18:00:00;E3_open_pullback_1_0atr:2711;val_select;2711;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1731.89;1731.6899999999998;1728.5;3.3899999999998727;2020-06-12 13:00:00;2020-06-12 18:00:00;92578;val_select;0.2
True;TIME;9.565384615384996;24;False;1716.81;2020-06-15 17:00:00;E3_open_pullback_1_0atr:2712;val_select;2712;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1741.68;1741.68;1744.28;2.599999999999909;2020-06-12 14:00:00;2020-06-12 16:00:00;92576;val_select;0.2
True;ML_CLOSE;-0.3562822719449149;0;False;1733.94;2020-06-12 18:00:00;E3_open_pullback_1_0atr:2713;val_select;2713;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1736.01;1735.81;1730.2;5.809999999999945;2020-06-12 16:00:00;2020-06-12 18:00:00;92578;val_select;0.2
True;ML_CLOSE;0.6285714285714356;0;False;1729.27;2020-06-15 05:00:00;E3_open_pullback_1_0atr:2718;val_select;2718;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1727.51;1727.31;1724.71;2.7999999999999545;2020-06-15 02:00:00;2020-06-15 05:00:00;92588;val_select;0.2
True;SL;-1.0;0;False;1721.09;2020-06-15 08:00:00;E3_open_pullback_1_0atr:2721;val_select;2721;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1723.89;1723.6899999999998;1721.09;2.7999999999999545;2020-06-15 06:00:00;2020-06-15 08:00:00;92591;val_select;0.2
True;SL;-1.0;0;False;1712.5;2020-06-15 13:00:00;E3_open_pullback_1_0atr:2722;val_select;2722;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1715.64;1715.4399999999998;1712.5;3.1399999999998727;2020-06-15 11:00:00;2020-06-15 13:00:00;92596;val_select;0.2
True;ML_CLOSE;0.3082010582010902;0;False;1716.81;2020-06-15 17:00:00;E3_open_pullback_1_0atr:2723;val_select;2723;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1719.14;1719.14;1726.6999999999998;7.559999999999718;2020-06-15 12:00:00;2020-06-15 17:00:00;92600;val_select;0.2
True;TIME;8.075000000000177;24;False;1729.48;2020-06-16 17:00:00;E3_open_pullback_1_0atr:2724;val_select;2724;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1706.87;1706.6699999999998;1704.07;2.7999999999999545;2020-06-15 14:00:00;2020-06-15 16:00:00;92599;val_select;0.2
True;ML_CLOSE;-0.0384615384615048;0;False;1726.47;2020-06-15 21:00:00;E3_open_pullback_1_0atr:2726;val_select;2726;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1726.37;1726.37;1728.97;2.599999999999909;2020-06-15 19:00:00;2020-06-15 21:00:00;92604;val_select;0.2
True;TIME;1.8423076923077428;24;False;1726.48;2020-06-17 06:00:00;E3_open_pullback_1_0atr:2727;val_select;2727;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1731.27;1731.27;1733.87;2.599999999999909;2020-06-15 22:00:00;2020-06-16 05:00:00;92611;val_select;0.2
True;ML_CLOSE;1.079245283018793;5;False;1727.61;2020-06-16 10:00:00;E3_open_pullback_1_0atr:2728;val_select;2728;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1730.47;1730.47;1733.12;2.650000000000091;2020-06-16 02:00:00;2020-06-16 05:00:00;92611;val_select;0.2
True;ML_CLOSE;2.8771929824560187;4;False;1730.38;2020-06-16 13:00:00;E3_open_pullback_1_0atr:2729;val_select;2729;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1722.18;1721.98;1719.33;2.8500000000001364;2020-06-16 03:00:00;2020-06-16 09:00:00;92615;val_select;0.2
True;TIME;6.211320754716696;24;False;1715.19;2020-06-17 12:00:00;E3_open_pullback_1_0atr:2731;val_select;2731;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1731.65;1731.65;1734.3;2.650000000000091;2020-06-16 09:00:00;2020-06-16 11:00:00;92617;val_select;0.2
True;ML_CLOSE;1.2352941176468972;0;False;1726.07;2020-06-16 15:00:00;E3_open_pullback_1_0atr:2732;val_select;2732;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1722.0800000000002;1721.88;1718.85;3.2300000000002456;2020-06-16 10:00:00;2020-06-16 15:00:00;92621;val_select;0.2
True;ML_CLOSE;-0.3719298245613666;0;False;1719.89;2020-06-17 11:00:00;E3_open_pullback_1_0atr:2742;val_select;2742;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1720.95;1720.75;1718.1;2.8500000000001364;2020-06-17 06:00:00;2020-06-17 11:00:00;92640;val_select;0.2
True;ML_CLOSE;0.7176870748298846;14;False;1727.1;2020-06-18 08:00:00;E3_open_pullback_1_0atr:2743;val_select;2743;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1729.21;1729.21;1732.15;2.9400000000000546;2020-06-17 10:00:00;2020-06-17 17:00:00;92646;val_select;0.2
True;ML_CLOSE;1.0301886792451689;9;False;1727.1;2020-06-18 08:00:00;E3_open_pullback_1_0atr:2746;val_select;2746;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1729.83;1729.83;1732.48;2.650000000000091;2020-06-17 18:00:00;2020-06-17 22:00:00;92651;val_select;0.2
True;SL;-1.0;0;False;1732.86;2020-06-18 11:00:00;E3_open_pullback_1_0atr:2751;val_select;2751;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1730.26;1730.26;1732.86;2.599999999999909;2020-06-18 04:00:00;2020-06-18 11:00:00;92663;val_select;0.2
True;SL;-1.0;0;False;1735.07;2020-06-18 12:00:00;E3_open_pullback_1_0atr:2753;val_select;2753;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;SELL;1732.47;1732.47;1735.07;2.599999999999909;2020-06-18 10:00:00;2020-06-18 12:00:00;92664;val_select;0.2
True;ML_CLOSE;-0.1944444444444258;0;False;1726.64;2020-06-18 13:00:00;E3_open_pullback_1_0atr:2754;val_select;2754;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_55;BUY;1727.76;1727.56;1722.0;5.759999999999991;2020-06-18 11:00:00;2020-06-18 13:00:00;92665;val_select;0.2
